,output,predict
248,"{""article_jcreated_at"": ""1/9/01""}","{""article_jcreated_at"": ""1/9/01""}"
249,"{""article_jcreated_at"": ""1/13/09""}","{""article_jcreated_at"": ""1/13/09""}"
250,"{""article_jcreated_at"": ""1/1/06""}","{""article_jcreated_at"": ""1/1/06""}"
251,"{""article_jcreated_at"": ""1/6/01""}","{""article_jcreated_at"": ""1/6/01""}"
252,"{""article_jcreated_at"": ""1/6/01""}","{""article_jcreated_at"": ""1/6/01""}"
253,"{""article_jcreated_at"": ""1/14/07""}","{""article_jcreated_at"": ""1/14/07""}"
254,"{""article_jcreated_at"": ""1/9/01""}","{""article_jcreated_at"": ""1/9/01""}"
255,"{""article_jcreated_at"": ""1/12/01""}","{""article_jcreated_at"": ""1/12/01""}"
256,"{""article_jcreated_at"": ""1/13/01""}","{""article_jcreated_at"": ""1/13/01""}"
257,"{""journal_issn"": ""Jan-47""}","{""journal_issn"": ""47-Jan""}"
258,"{""article_jcreated_at"": ""1/12/01""}","{""article_jcreated_at"": ""1/12/01""}"
259,"{""article_jcreated_at"": ""1/3/12""}","{""article_jcreated_at"": ""1/3/12""}"
260,"{""author_list"": ""{\""Andreas M_gge\"",\""Christoph Hanefeld\"",\""Rainer H B_ger\"",\""[Collective Name] CARDIAC study investigators\""}""}","{""author_list"": ""{\""Andreas M_gge\"",\""Christoph Hanefeld\"",\""Rainer H B_ger\"",\""[Collective Name] CARDIAC study investigators\""}""}"
261,"{""journal_title"": ""Schlafst_rungen bei kritisch kranken patienten""}","{""journal_title"": ""Schlafstunden bei kritisch kranken patienten""}"
262,"{""journal_issn"": ""17-Mar""}","{""journal_issn"": ""17-Mar""}"
263,"{""article_jissue"": ""-1""}","{""article_jissue"": ""-1""}"
264,"{""article_jcreated_at"": ""2/1/96""}","{""article_jcreated_at"": ""1/96/02""}"
265,"{""article_jcreated_at"": ""1/14/01""}","{""article_jcreated_at"": ""1/14/01""}"
266,"{""article_jcreated_at"": ""1/1/11""}","{""article_jcreated_at"": ""1/1/11""}"
267,"{""author_list"": ""{\""L Ramos\"",\""S Mathur_n\"",\""A Mateo\"",\""C L_pez\"",\""C G_mez\""}""}","{""author_list"": ""{\""L Ramos\"",\""S Mathur_n\"",\""A Mateo\"",\""C L_pez\"",\""C G_mez\""}""}"
268,"{""article_jissue"": ""-1""}","{""article_jissue"": ""-1""}"
269,"{""article_jcreated_at"": ""1/7/01""}","{""article_jcreated_at"": ""1/7/01""}"
270,"{""article_jcreated_at"": ""1/12/02""}","{""article_jcreated_at"": ""1/12/02""}"
271,"{""article_jcreated_at"": ""1/14/01""}","{""article_jcreated_at"": ""1/14/01""}"
272,"{""author_list"": ""{\""Anders Halling\"",\""Hkan Odeberg\"",\""Henrik Forssell\"",\""Jacob Odeberg\"",\""Marie-Louise Persson\"",\""Lennart Rstam\"",\""Ivar Vaara\"",\""Ulf Lindblad\"",\""Michael Freitag\""}""}","{""author_list"": ""{\""Anders Halling\"",\""H_kan Odeberg\"",\""Henrik Forssell\"",\""Jacob Odeberg\"",\""Marie-Louise Persson\"",\""Lennart R_stam\"",\""Ivar Vaara\"",\""Ulf Lindblad\"",\""Michael Freitag\""}""}"
273,"{""article_jcreated_at"": ""1/13/01""}","{""article_jcreated_at"": ""1/13/01""}"
274,"{""article_jcreated_at"": ""1/13/01""}","{""article_jcreated_at"": ""1/13/01""}"
275,"{""article_jcreated_at"": ""1/10/01""}","{""article_jcreated_at"": ""1/10/01""}"
276,"{""article_jcreated_at"": ""1/8/12""}","{""article_jcreated_at"": ""1/8/12""}"
277,"{""author_list"": ""{\""Luiz Rogrio de Carvalho Oliveira\"",\""Nilza Aparecida Almeida de Carvalho\"",\""Flvio C L Cavalcanti Ara_jo\"",\""Izabela Menezes Pagotto\"",\""Paulo Chiavone\""}""}","{""author_list"": ""{\""Luiz Rogrio de Carvalho Oliveira\"",\""Nilza Aparecida Almeida de Carvalho\"",\""Flvio C L Cavalcanti Arajo\"",\""Izabela Menezes Pagotto\"",\""Paulo Chiavone\""}""}"
278,"{""article_jcreated_at"": ""1/2/09""}","{""article_jcreated_at"": ""1/2/09""}"
279,"{""article_jcreated_at"": ""1/9/01""}","{""article_jcreated_at"": ""1/9/01""}"
280,"{""article_jcreated_at"": ""1/11/01""}","{""article_jcreated_at"": ""1/11/01""}"
281,"{""article_jcreated_at"": ""1/1/97""}","{""article_jcreated_at"": ""1/97""}"
282,"{""article_jcreated_at"": ""1/13/10""}","{""article_jcreated_at"": ""1/13/10""}"
283,"{""article_jcreated_at"": ""1/14/04""}","{""article_jcreated_at"": ""1/14/04""}"
284,"{""article_jcreated_at"": ""1/14/01""}","{""article_jcreated_at"": ""1/14/01""}"
285,"{""article_jcreated_at"": ""1/14/05""}","{""article_jcreated_at"": ""1/14/05""}"
286,"{""article_jcreated_at"": ""1/12/01""}","{""article_jcreated_at"": ""1/12/01""}"
287,"{""article_jcreated_at"": ""1/6/10""}","{""article_jcreated_at"": ""1/6/10""}"
288,"{""article_jcreated_at"": ""1/1/75""}","{""article_jcreated_at"": ""1/75/01""}"
289,"{""article_jcreated_at"": ""1/5/07""}","{""article_jcreated_at"": ""1/5/07""}"
290,"{""article_jcreated_at"": ""1/5/01""}","{""article_jcreated_at"": ""1/5/01""}"
291,"{""article_jcreated_at"": ""1/7/01""}","{""article_jcreated_at"": ""1/7/01""}"
292,"{""article_jcreated_at"": ""1/6/02""}","{""article_jcreated_at"": ""1/6/02""}"
293,"{""article_jcreated_at"": ""1/4/07""}","{""article_jcreated_at"": ""1/4/07""}"
294,"{""article_jcreated_at"": ""1/15/01""}","{""article_jcreated_at"": ""1/15/01""}"
295,"{""article_jcreated_at"": ""1/14/01""}","{""article_jcreated_at"": ""1/14/01""}"
296,"{""article_jcreated_at"": ""1/3/01""}","{""article_jcreated_at"": ""1/3/01""}"
297,"{""article_pagination"": ""10-Oct""}","{""article_pagination"": ""Oct-10""}"
298,"{""article_jcreated_at"": ""1/10/01""}","{""article_jcreated_at"": ""1/10/01""}"
299,"{""article_jcreated_at"": ""1/1/98""}","{""article_jcreated_at"": ""1/98""}"
300,"{""article_jcreated_at"": ""1/11/01""}","{""article_jcreated_at"": ""1/11/01""}"
301,"{""article_jcreated_at"": ""1/11/01""}","{""article_jcreated_at"": ""1/11/01""}"
302,"{""article_jcreated_at"": ""1/1/89""}","{""article_jcreated_at"": ""1/8/01""}"
303,"{""article_jcreated_at"": ""1/2/05""}","{""article_jcreated_at"": ""1/2/05""}"
304,"{""article_jcreated_at"": ""1/11/11""}","{""article_jcreated_at"": ""1/11/11""}"
305,"{""article_jcreated_at"": ""1/15/01""}","{""article_jcreated_at"": ""1/15/01""}"
306,"{""article_jcreated_at"": ""1/11/01""}","{""article_jcreated_at"": ""1/11/01""}"
307,"{""article_jcreated_at"": ""1/14/09""}","{""article_jcreated_at"": ""1/14/09""}"
308,"{""article_jcreated_at"": ""1/14/01""}","{""article_jcreated_at"": ""1/14/01""}"
309,"{""article_jcreated_at"": ""1/7/01""}","{""article_jcreated_at"": ""1/7/01""}"
310,"{""article_jcreated_at"": ""1/1/92""}","{""article_jcreated_at"": ""1/92/01""}"
311,"{""article_jcreated_at"": ""1/13/10""}","{""article_jcreated_at"": ""1/13/10""}"
312,"{""article_jcreated_at"": ""1/14/01""}","{""article_jcreated_at"": ""1/14/01""}"
313,"{""author_list"": ""{\""N. M. Pinheiro\"",\""R. Almeida-Reis\"",\""L. Oliva\"",\""M. A. Martins\"",\""M. L. V. Oliva\"",\""O. A. Theodoro-Junior\"",\""E. A. Leick\"",\""I. F. L. C. Tibrio\"",\""C. M. Prado\"",\""R. F. Righetti\"",\""B. T. M. Oliveira\""}""}","{""author_list"": ""{\""}"
314,"{""article_jcreated_at"": ""1/12/01""}","{""article_jcreated_at"": ""1/12/01""}"
315,"{""article_jcreated_at"": ""1/14/01""}","{""article_jcreated_at"": ""1/14/01""}"
316,"{""author_list"": ""{\""M. Niewada\"",\""J. Paweska\"",\""A. Budaj\"",\""T. Macioch\"",\""P. Perkowski\""}""}","{""author_list"": ""{\""M. Niewada\"",\""J. Paweska\"",\""A. Budaj\"",\""T. Macioch\"",\""P. Perkowski\""}""}"
317,"{""article_jcreated_at"": ""1/1/96""}","{""article_jcreated_at"": ""1/96""}"
318,"{""article_jcreated_at"": ""1/15/01""}","{""article_jcreated_at"": ""1/15/01""}"
319,"{""article_jcreated_at"": ""1/9/02""}","{""article_jcreated_at"": ""1/9/02""}"
320,"{""author_list"": ""{\""Ge H.-Y.\"",\""Fernndez-de-las-Peas C.\"",\""Yue S.-W.\""}""}","{""author_list"": ""{\""Ge H.-Y.\"",\""Fernndez-de-las-Peas C.\"",\""Yue S.-W.\""}""}"
321,"{""article_jcreated_at"": ""1/11/01""}","{""article_jcreated_at"": ""1/11/01""}"
322,"{""article_jcreated_at"": ""1/14/03""}","{""article_jcreated_at"": ""1/14/03""}"
323,"{""article_jcreated_at"": ""1/6/01""}","{""article_jcreated_at"": ""1/6/01""}"
324,"{""article_jissue"": ""-1""}","{""article_jissue"": ""-1""}"
325,"{""article_jcreated_at"": ""1/1/91""}","{""article_jcreated_at"": ""1/91/01""}"
326,"{""article_jcreated_at"": ""1/14/01""}","{""article_jcreated_at"": ""1/14/01""}"
327,"{""article_jcreated_at"": ""1/13/11""}","{""article_jcreated_at"": ""1/13/11""}"
328,"{""article_jcreated_at"": ""1/4/01""}","{""article_jcreated_at"": ""1/4/01""}"
329,"{""article_jcreated_at"": ""1/7/01""}","{""article_jcreated_at"": ""1/7/01""}"
330,"{""article_jcreated_at"": ""1/10/01""}","{""article_jcreated_at"": ""1/10/01""}"
331,"{""article_jcreated_at"": ""1/2/01""}","{""article_jcreated_at"": ""1/2/01""}"
332,"{""author_list"": ""{\""Costin M.\"",\""Dumbrav__ E.L.\"",\""Postolache P.\"",\""Cojocaru D.C.\""}""}","{""author_list"": ""{\""Costin M.\"",\""Dumbrav_ E.L.\"",\""Postolache P.\"",\""Cojocaru D.C.\""}""}"
333,"{""article_jcreated_at"": ""1/1/93""}","{""article_jcreated_at"": ""1/93/01""}"
334,"{""article_jcreated_at"": ""1/3/01""}","{""article_jcreated_at"": ""1/3/01""}"
335,"{""article_jcreated_at"": ""1/1/12""}","{""article_jcreated_at"": ""1/1/12""}"
336,"{""article_jcreated_at"": ""1/15/01""}","{""article_jcreated_at"": ""1/15/01""}"
337,"{""article_jcreated_at"": ""1/12/01""}","{""article_jcreated_at"": ""1/12/01""}"
338,"{""article_jvolumn"": ""-1""}","{""article_jvolumn"": ""-1""}"
339,"{""article_jissue"": ""-1""}","{""article_jissue"": ""-1""}"
340,"{""article_jcreated_at"": ""8/15/10""}","{""article_jcreated_at"": ""8/15/10""}"
341,"{""article_jcreated_at"": ""1/3/01""}","{""article_jcreated_at"": ""1/3/01""}"
342,"{""article_jcreated_at"": ""1/10/01""}","{""article_jcreated_at"": ""1/10/01""}"
343,"{""article_jcreated_at"": ""1/14/02""}","{""article_jcreated_at"": ""1/14/02""}"
344,"{""article_jcreated_at"": ""1/1/93""}","{""article_jcreated_at"": ""1/93""}"
345,"{""article_jcreated_at"": ""1/9/01""}","{""article_jcreated_at"": ""1/9/01""}"
346,"{""article_jcreated_at"": ""1/4/06""}","{""article_jcreated_at"": ""1/4/06""}"
347,"{""article_jcreated_at"": ""1/14/06""}","{""article_jcreated_at"": ""1/14/06""}"
348,"{""author_list"": ""{\""Jesper I Reimers\"",\""Sabrina G Ellese\"",\""Henrik  Andersen\""}""}","{""author_list"": ""{\""Jesper I Reimers\"",\""Sabrina G Elles\"",\""Henrik Andersen\""}""}"
349,"{""article_jcreated_at"": ""1/3/01""}","{""article_jcreated_at"": ""1/3/01""}"
350,"{""article_jcreated_at"": ""1/13/01""}","{""article_jcreated_at"": ""1/13/01""}"
351,"{""author_list"": ""{\""S Murat\"",\""H Avsever\"",\""S Y_ksel\"",\""C S Paksoy\"",\""B Onder\"",\""K Kamburoglu\""}""}","{""author_list"": ""{\""S Murat\"",\""H Avsever\"",\""S Y_ksel\"",\""C S Paksoy\"",\""B Onder\"",\""K Kamburoglu\""}""}"
352,"{""journal_title"": ""Actas espaolas de psiquiatr_a""}","{""journal_title"": ""Actas espaolas de psiquiatr_a""}"
353,"{""article_jcreated_at"": ""1/13/05""}","{""article_jcreated_at"": ""1/13/05""}"
354,"{""author_list"": ""{\""Angel Rosa-Alczar\"",\""Ana I Rosa-Alczar\"",\""Marina Iniesta-Sep_lveda\""}""}","{""author_list"": ""{\""Angel Rosa-Alczar\"",\""Ana I Rosa-Alczar\"",\""Marina Iniesta-Sep_lveda\""}""}"
355,"{""article_jvolumn"": ""-1""}","{""article_jvolumn"": ""-1""}"
356,"{""article_jissue"": ""-1""}","{""article_jissue"": ""-1""}"
357,"{""article_jcreated_at"": ""7/15/01""}","{""article_jcreated_at"": ""7/15/01""}"
358,"{""article_jcreated_at"": ""1/6/01""}","{""article_jcreated_at"": ""1/6/01""}"
359,"{""article_jcreated_at"": ""1/12/05""}","{""article_jcreated_at"": ""1/12/05""}"
360,"{""author_list"": ""{\""Diana Duro\"",\""Augusto Goulo\"",\""Gon_alo Santos\"",\""Nuno Mendon_a\"",\""Isabel Santana\"",\""Eg_dio Machado\""}""}","{""author_list"": ""{\""Diana Duro\"",\""Augusto Goulão\"",\""Gonçalo Santos\"",\""Nuno Mendonça\"",\""Isabel Santana\"",\""Egídio Machado\""}""}"
361,"{""article_jcreated_at"": ""1/10/01""}","{""article_jcreated_at"": ""1/10/01""}"
362,"{""article_jcreated_at"": ""1/13/01""}","{""article_jcreated_at"": ""1/13/01""}"
363,"{""article_pagination"": ""26-Jan""}","{""article_pagination"": ""Jan-26""}"
364,"{""article_jissue"": ""-1""}","{""article_jissue"": ""-1""}"
365,"{""article_jcreated_at"": ""1/9/12""}","{""article_jcreated_at"": ""1/9/12""}"
366,"{""article_jcreated_at"": ""1/6/01""}","{""article_jcreated_at"": ""1/6/01""}"
367,"{""article_jcreated_at"": ""1/7/01""}","{""article_jcreated_at"": ""1/7/01""}"
368,"{""article_jcreated_at"": ""12/1/97""}","{""article_jcreated_at"": ""1/97/12""}"
369,"{""article_jcreated_at"": ""9/1/00""}","{""article_jcreated_at"": ""1/00/09""}"
370,"{""author_list"": ""{\""G Vaksmann\"",\""A Vincentelli\"",\""C Francart\"",\""M A Cajot\"",\""G M Brevire\"",\""F Godart\"",\""J M Coullet\"",\""P Devos\"",\""C Rey\""}""}","{""author_list"": ""{\""G Vaksmann\"",\""A Vincentelli\"",\""C Francart\"",\""M A Cajot\"",\""G M Breviere\"",\""F Godart\"",\""J M Coullet\"",\""P Devos\"",\""C Rey\""}""}"
371,"{""article_jcreated_at"": ""1/5/10""}","{""article_jcreated_at"": ""1/5/10""}"
372,"{""article_jcreated_at"": ""1/12/01""}","{""article_jcreated_at"": ""1/12/01""}"
373,"{""article_jcreated_at"": ""1/4/01""}","{""article_jcreated_at"": ""1/4/01""}"
374,"{""article_title"": ""A controlled trial of anterior spinal fusion and dbridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in South Africa. Seventh Report of the Medical Research Council Working Party on tuberculosis of the spine""}","{""article_title"": ""A controlled trial of anterior spinal fusion and dbridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in South Africa. Seventh Report of the Medical Research Council Working Party on tuberculosis of the spine""}"
375,"{""article_jcreated_at"": ""1/1/78""}","{""article_jcreated_at"": ""1/7/01""}"
376,"{""article_jvolumn"": ""1""}","{""article_jvolumn"": ""-1""}"
377,"{""article_jissue"": ""-1""}","{""article_jissue"": ""-1""}"
378,"{""article_jcreated_at"": ""9/15/10""}","{""article_jcreated_at"": ""9/15/10""}"
379,"{""article_jcreated_at"": ""1/1/88""}","{""article_jcreated_at"": ""1/88/01""}"
380,"{""article_jcreated_at"": ""1/9/09""}","{""article_jcreated_at"": ""1/9/09""}"
381,"{""author_list"": ""{\""Renata Vrsalovi_\"",\""Eva Verona\"",\""Iva Mihatov-Stefanovi_\"",\""Biserka Cicak\""}""}","{""author_list"": ""{\""Renata Vrsalovi_,\"",\""Eva Verona\"",\""Iva Mihatov-Stefanovi_,\"",\""Biserka Cicak\""}""}"
382,"{""article_jcreated_at"": ""1/5/01""}","{""article_jcreated_at"": ""1/5/01""}"
383,"{""article_jcreated_at"": ""1/1/06""}","{""article_jcreated_at"": ""1/1/06""}"
384,"{""article_jcreated_at"": ""1/9/03""}","{""article_jcreated_at"": ""1/9/03""}"
385,"{""article_jcreated_at"": ""1/12/05""}","{""article_jcreated_at"": ""1/12/05""}"
386,"{""article_jcreated_at"": ""1/9/01""}","{""article_jcreated_at"": ""1/9/01""}"
387,"{""article_jcreated_at"": ""1/12/01""}","{""article_jcreated_at"": ""1/12/01""}"
388,"{""article_jcreated_at"": ""1/1/98""}","{""article_jcreated_at"": ""1/98""}"
389,"{""article_jcreated_at"": ""1/15/01""}","{""article_jcreated_at"": ""1/15/01""}"
390,"{""article_jissue"": ""-1""}","{""article_jissue"": ""-1""}"
391,"{""article_jcreated_at"": ""1/12/01""}","{""article_jcreated_at"": ""1/12/01""}"
392,"{""article_jcreated_at"": ""1/15/08""}","{""article_jcreated_at"": ""1/15/08""}"
393,"{""article_jcreated_at"": ""1/10/01""}","{""article_jcreated_at"": ""1/10/01""}"
394,"{""article_jvolumn"": ""1""}","{""article_jvolumn"": ""-1""}"
395,"{""article_jissue"": ""-1""}","{""article_jissue"": ""-1""}"
396,"{""article_jcreated_at"": ""7/15/03""}","{""article_jcreated_at"": ""7/15/03""}"
397,"{""article_jcreated_at"": ""1/8/07""}","{""article_jcreated_at"": ""1/8/07""}"
398,"{""author_list"": ""{\""Akin Uz_mc_gil\"",\""Meral Top_u\"",\""M Fani Bozkurt\"",\""Sinem Akg_l\""}""}","{""author_list"": ""{\""Akin Uz_mc_gil\"",\""Meral Top_u\"",\""M Fani Bozkurt\"",\""Sinem Akg_l\""}""}"
399,"{""article_jcreated_at"": ""1/1/01""}","{""article_jcreated_at"": ""1/1/01""}"
400,"{""article_jvolumn"": ""-1""}","{""article_jvolumn"": ""-1""}"
401,"{""article_jissue"": ""-1""}","{""article_jissue"": ""-1""}"
402,"{""article_jcreated_at"": ""1/6/01""}","{""article_jcreated_at"": ""1/6/01""}"
403,"{""article_jcreated_at"": ""1/13/02""}","{""article_jcreated_at"": ""1/13/02""}"
404,"{""article_jcreated_at"": ""1/12/01""}","{""article_jcreated_at"": ""1/12/01""}"
405,"{""article_jissue"": ""-1""}","{""article_jissue"": ""-1""}"
406,"{""article_jcreated_at"": ""1/14/01""}","{""article_jcreated_at"": ""1/14/01""}"
407,"{""article_jcreated_at"": ""1/9/01""}","{""article_jcreated_at"": ""1/9/01""}"
408,"{""article_jcreated_at"": ""10/1/94""}","{""article_jcreated_at"": ""1/9/10""}"
409,"{""article_jcreated_at"": ""1/10/01""}","{""article_jcreated_at"": ""1/10/01""}"
410,"{""article_jcreated_at"": ""1/11/01""}","{""article_jcreated_at"": ""1/11/01""}"
411,"{""article_jcreated_at"": ""3/1/84""}","{""article_jcreated_at"": ""1/8/03""}"
412,"{""article_jcreated_at"": ""2/14/09""}","{""article_jcreated_at"": ""2/14/09""}"
413,"{""author_list"": ""{\""Waleed Alhazzani\"",\""Lehana Thabane\"",\""Deborah J Cook\"",\""Wojciech Szczeklik\"",\""Anees Sindi\"",\""Qi Zhou\"",\""Sultan Altayyar\"",\""Anna Wludarczyk\"",\""Gordon H Guyatt\"",\""[Collective Name] Fluids in Sepsis and Septic Shock Group\"",\""Michael Wang\"",\""Guowei Li\"",\""Roman Jaeschke\"",\""Diane Heels-Ansdell\"",\""Alison Fox-Robichaud\"",\""Bram Rochwerg\"",\""Fayez Alshamsi\"",\""Wang-Chun Ip\"",\""Djillali Annane\"",\""Lawrence Mbuagbaw\""}""}","{""author_list"": ""{\""}"
414,"{""article_jcreated_at"": ""1/12/01""}","{""article_jcreated_at"": ""1/12/01""}"
415,"{""article_jcreated_at"": ""1/14/01""}","{""article_jcreated_at"": ""1/14/01""}"
416,"{""article_jcreated_at"": ""1/5/01""}","{""article_jcreated_at"": ""1/5/01""}"
417,"{""article_jcreated_at"": ""1/14/07""}","{""article_jcreated_at"": ""1/14/07""}"
418,"{""article_jcreated_at"": ""1/15/01""}","{""article_jcreated_at"": ""1/15/01""}"
419,"{""article_jcreated_at"": ""1/12/01""}","{""article_jcreated_at"": ""1/12/01""}"
420,"{""article_jcreated_at"": ""1/1/96""}","{""article_jcreated_at"": ""1/96""}"
421,"{""article_jcreated_at"": ""1/4/01""}","{""article_jcreated_at"": ""1/4/01""}"
422,"{""article_jcreated_at"": ""1/6/05""}","{""article_jcreated_at"": ""1/6/05""}"
423,"{""article_jcreated_at"": ""9/1/99""}","{""article_jcreated_at"": ""1/9/99""}"
424,"{""article_jcreated_at"": ""1/5/08""}","{""article_jcreated_at"": ""1/5/08""}"
425,"{""article_jcreated_at"": ""1/12/01""}","{""article_jcreated_at"": ""1/12/01""}"
426,"{""article_jcreated_at"": ""1/9/01""}","{""article_jcreated_at"": ""1/9/01""}"
427,"{""article_pagination"": ""Jun-70""}","{""article_pagination"": ""Jun-70""}"
428,"{""author_list"": ""{\""T Reinhold\"",\""F M_ller-Riemenschneider\"",\""S N Willich\""}""}","{""author_list"": ""{\""T Reinhold\"",\""F M_ller-Riemenschneider\"",\""S N Willich\""}""}"
429,"{""article_jcreated_at"": ""1/1/85""}","{""article_jcreated_at"": ""1/8/5""}"
430,"{""article_jcreated_at"": ""1/7/01""}","{""article_jcreated_at"": ""1/7/01""}"
431,"{""article_jcreated_at"": ""1/5/01""}","{""article_jcreated_at"": ""1/5/01""}"
432,"{""article_jcreated_at"": ""1/12/01""}","{""article_jcreated_at"": ""1/12/01""}"
433,"{""journal_issn"": ""Feb-62""}","{""journal_issn"": ""62-Feb""}"
434,"{""article_jcreated_at"": ""2/1/81""}","{""article_jcreated_at"": ""1/8/22""}"
435,"{""journal_title"": ""Cirug_a Peditrica: Organo Oficial De La Sociedad Espaola De Cirug_a Peditrica""}","{""journal_title"": ""Cirug_a Peditrica: Organo Oficial De La Sociedad Espaola De Cirug_a Peditrica""}"
436,"{""article_jcreated_at"": ""1/8/07""}","{""article_jcreated_at"": ""1/8/07""}"
437,"{""author_list"": ""{\""J Arana\"",\""E Rezola\"",\""A Villanueva\"",\""M I Intxaurrondo\"",\""M Suol\"",\""I Eizaguirre\"",\""J Garay\""}""}","{""author_list"": ""{\""J Arana\"",\""E Rezola\"",\""A Villanueva\"",\""M I Intxaurrondo\"",\""M Suol\"",\""I Eizaguirre\"",\""J Garay\""}""}"
438,"{""article_jcreated_at"": ""1/8/12""}","{""article_jcreated_at"": ""1/8/12""}"
439,"{""article_jcreated_at"": ""1/12/01""}","{""article_jcreated_at"": ""1/12/01""}"
440,"{""article_jcreated_at"": ""1/12/08""}","{""article_jcreated_at"": ""1/12/08""}"
441,"{""article_jcreated_at"": ""1/14/04""}","{""article_jcreated_at"": ""1/14/04""}"
442,"{""article_jcreated_at"": ""1/11/01""}","{""article_jcreated_at"": ""1/11/01""}"
443,"{""article_pagination"": ""11-Jan""}","{""article_pagination"": ""Jan-11""}"
444,"{""article_jcreated_at"": ""1/14/03""}","{""article_jcreated_at"": ""1/14/03""}"
445,"{""article_jcreated_at"": ""1/13/01""}","{""article_jcreated_at"": ""1/13/01""}"
446,"{""article_jcreated_at"": ""1/14/02""}","{""article_jcreated_at"": ""1/14/02""}"
447,"{""article_jcreated_at"": ""1/14/01""}","{""article_jcreated_at"": ""1/14/01""}"
448,"{""article_jcreated_at"": ""1/12/01""}","{""article_jcreated_at"": ""1/12/01""}"
449,"{""article_jcreated_at"": ""1/13/02""}","{""article_jcreated_at"": ""1/13/02""}"
450,"{""article_title"": ""Clinical and pharmacologic phase I study of Cemadotin-HCl (LU103793), a novel antimitotic peptide, given as 24-hour infusion in patients with advanced cancer. A study of the Arbeitsgemeinschaft Internistische Onkologie (AIO) Phase I Group and Arbeitsgruppe Pharmakologie in der Onkologie und Haematologie (APOH) Group of the German Cancer Society.""}","{""article_title"": ""Clinical and pharmacologic phase I study of Cemadotin-HCl (LU103793), a novel antimitotic peptide, given as 24-hour infusion in patients with advanced cancer. A study of the Arbeitsgemeinschaft Internistische Onkologie (AIO) Phase I Group and Arbeitsgruppe Pharmakologie in der Onk"
451,"{""article_jcreated_at"": ""12/1/98""}","{""article_jcreated_at"": ""1/9/12""}"
452,"{""article_jcreated_at"": ""1/9/04""}","{""article_jcreated_at"": ""1/9/04""}"
453,"{""article_jcreated_at"": ""1/13/07""}","{""article_jcreated_at"": ""1/13/07""}"
454,"{""article_jcreated_at"": ""1/4/01""}","{""article_jcreated_at"": ""1/4/01""}"
455,"{""article_jcreated_at"": ""1/1/97""}","{""article_jcreated_at"": ""1/97""}"
456,"{""article_jcreated_at"": ""1/10/01""}","{""article_jcreated_at"": ""1/10/01""}"
457,"{""article_jcreated_at"": ""1/6/03""}","{""article_jcreated_at"": ""1/6/03""}"
458,"{""article_pagination"": ""15-Jan""}","{""article_pagination"": ""Jan-15""}"
459,"{""article_jcreated_at"": ""1/10/11""}","{""article_jcreated_at"": ""1/10/11""}"
460,"{""article_jcreated_at"": ""1/1/00""}","{""article_jcreated_at"": ""1/00/01""}"
461,"{""article_title"": ""Safety and efficacy of weekly nab_-paclitaxel in combination with carboplatin as first-line therapy in elderly patients with advanced non-small-cell lung cancer.""}","{""article_title"": ""Safety and efficacy of weekly nab-paclitaxel in combination with carboplatin as first-line therapy in elderly patients with advanced non-small-cell lung cancer.""}"
462,"{""article_jcreated_at"": ""1/13/02""}","{""article_jcreated_at"": ""1/13/02""}"
463,"{""article_jcreated_at"": ""3/1/99""}","{""article_jcreated_at"": ""1/99/03""}"
464,"{""article_pagination"": ""Mar-91""}","{""article_pagination"": ""Mar-91""}"
465,"{""article_jcreated_at"": ""1/4/01""}","{""article_jcreated_at"": ""1/4/01""}"
466,"{""article_jcreated_at"": ""1/8/01""}","{""article_jcreated_at"": ""1/8/01""}"
467,"{""article_jissue"": ""-1""}","{""article_jissue"": ""-1""}"
468,"{""article_jcreated_at"": ""1/1/63""}","{""article_jcreated_at"": ""1/63/01""}"
469,"{""article_jcreated_at"": ""1/12/01""}","{""article_jcreated_at"": ""1/12/01""}"
470,"{""article_jcreated_at"": ""1/15/01""}","{""article_jcreated_at"": ""1/15/01""}"
471,"{""article_pagination"": ""Aug-43""}","{""article_pagination"": ""Aug-43""}"
472,"{""article_jcreated_at"": ""1/9/01""}","{""article_jcreated_at"": ""1/9/01""}"
473,"{""article_jcreated_at"": ""1/1/95""}","{""article_jcreated_at"": ""1/95/01""}"
474,"{""article_jcreated_at"": ""1/9/12""}","{""article_jcreated_at"": ""1/9/12""}"
475,"{""author_list"": ""{\""Serkan Durdu\"",\""Ahmet R__han Akar\"",\""G_nseli Cubuk_uolu Deniz\""}""}","{""author_list"": ""{\""Serkan Durdu\"",\""Ahmet R_han Akar\"",\""G_nseli Cubuk_o Deniz\""}""}"
476,"{""article_jcreated_at"": ""1/1/97""}","{""article_jcreated_at"": ""1/97""}"
477,"{""author_list"": ""{\""K. Tamaki\"",\""A. G. C_lar\"",\""S. Beyrer\"",\""H. Aoki\""}""}","{""author_list"": ""{\""K. Tamaki\"",\""A. G. Clar\"",\""S. Beyrer\"",\""H. Aoki\""}""}"
478,"{""article_jcreated_at"": ""1/1/00""}","{""article_jcreated_at"": ""1/1/00""}"
479,"{""article_jcreated_at"": ""1/7/01""}","{""article_jcreated_at"": ""1/7/01""}"
480,"{""article_jcreated_at"": ""1/11/01""}","{""article_jcreated_at"": ""1/11/01""}"
