,output,predict
2524,"{""type"": ""state""}","{""type"": ""state""}"
2525,"{""type"": ""description""}","{""type"": ""description""}"
2526,"{""type"": ""name""}","{""type"": ""name""}"
2527,"{""type"": ""weight""}","{""type"": ""weight""}"
2528,"{""type"": ""team""}","{""type"": ""team""}"
2529,"{""type"": ""code""}","{""type"": ""code""}"
2530,"{""type"": ""weight""}","{""type"": ""weight""}"
2531,"{""type"": ""status""}","{""type"": ""status""}"
2532,"{""type"": ""status""}","{""type"": ""status""}"
2533,"{""type"": ""city""}","{""type"": ""city""}"
2534,"{""type"": ""artist""}","{""type"": ""artist""}"
2535,"{""type"": ""team""}","{""type"": ""team""}"
2536,"{""type"": ""team""}","{""type"": ""team""}"
2537,"{""type"": ""type""}","{""type"": ""type""}"
2538,"{""type"": ""state""}","{""type"": ""state""}"
2539,"{""type"": ""name""}","{""type"": ""name""}"
2540,"{""type"": ""name""}","{""type"": ""name""}"
2541,"{""type"": ""company""}","{""type"": ""company""}"
2542,"{""type"": ""code""}","{""type"": ""code""}"
2543,"{""type"": ""result""}","{""type"": ""result""}"
2544,"{""type"": ""class""}","{""type"": ""class""}"
2545,"{""type"": ""brand""}","{""type"": ""brand""}"
2546,"{""type"": ""age""}","{""type"": ""age""}"
2547,"{""type"": ""result""}","{""type"": ""result""}"
2548,"{""type"": ""category""}","{""type"": ""category""}"
2549,"{""type"": ""category""}","{""type"": ""category""}"
2550,"{""type"": ""category""}","{""type"": ""category""}"
2551,"{""type"": ""category""}","{""type"": ""category""}"
2552,"{""type"": ""category""}","{""type"": ""category""}"
2553,"{""type"": ""club""}","{""type"": ""club""}"
2554,"{""type"": ""description""}","{""type"": ""description""}"
2555,"{""type"": ""description""}","{""type"": ""description""}"
2556,"{""type"": ""state""}","{""type"": ""state""}"
2557,"{""type"": ""county""}","{""type"": ""county""}"
2558,"{""type"": ""team""}","{""type"": ""country""}"
2559,"{""type"": ""rank""}","{""type"": ""rank""}"
2560,"{""type"": ""team""}","{""type"": ""team""}"
2561,"{""type"": ""symbol""}","{""type"": ""symbol""}"
2562,"{""type"": ""name""}","{""type"": ""name""}"
2563,"{""type"": ""age""}","{""type"": ""age""}"
2564,"{""type"": ""code""}","{""type"": ""code""}"
2565,"{""type"": ""name""}","{""type"": ""name""}"
2566,"{""type"": ""city""}","{""type"": ""city""}"
2567,"{""type"": ""city""}","{""type"": ""city""}"
2568,"{""type"": ""city""}","{""type"": ""city""}"
2569,"{""type"": ""city""}","{""type"": ""city""}"
2570,"{""type"": ""city""}","{""type"": ""city""}"
2571,"{""type"": ""club""}","{""type"": ""club""}"
2572,"{""type"": ""name""}","{""type"": ""name""}"
2573,"{""type"": ""club""}","{""type"": ""club""}"
2574,"{""type"": ""weight""}","{""type"": ""weight""}"
2575,"{""type"": ""sex""}","{""type"": ""sex""}"
2576,"{""type"": ""status""}","{""type"": ""status""}"
2577,"{""type"": ""weight""}","{""type"": ""weight""}"
2578,"{""type"": ""name""}","{""type"": ""name""}"
2579,"{""type"": ""rank""}","{""type"": ""rank""}"
2580,"{""type"": ""club""}","{""type"": ""club""}"
2581,"{""type"": ""name""}","{""type"": ""name""}"
2582,"{""type"": ""team""}","{""type"": ""team""}"
2583,"{""type"": ""description""}","{""type"": ""description""}"
2584,"{""type"": ""name""}","{""type"": ""name""}"
2585,"{""type"": ""description""}","{""type"": ""description""}"
2586,"{""type"": ""description""}","{""type"": ""description""}"
2587,"{""type"": ""name""}","{""type"": ""name""}"
2588,"{""type"": ""name""}","{""type"": ""name""}"
2589,"{""type"": ""album""}","{""type"": ""album""}"
2590,"{""type"": ""description""}","{""type"": ""description""}"
2591,"{""type"": ""description""}","{""type"": ""description""}"
2592,"{""type"": ""age""}","{""type"": ""age""}"
2593,"{""type"": ""location""}","{""type"": ""location""}"
2594,"{""type"": ""location""}","{""type"": ""location""}"
2595,"{""type"": ""location""}","{""type"": ""location""}"
2596,"{""type"": ""location""}","{""type"": ""location""}"
2597,"{""type"": ""location""}","{""type"": ""location""}"
2598,"{""type"": ""name""}","{""type"": ""city""}"
2599,"{""type"": ""state""}","{""type"": ""state""}"
2600,"{""type"": ""code""}","{""type"": ""code""}"
2601,"{""type"": ""name""}","{""type"": ""name""}"
2602,"{""type"": ""artist""}","{""type"": ""artist""}"
2603,"{""type"": ""album""}","{""type"": ""album""}"
2604,"{""type"": ""weight""}","{""type"": ""weight""}"
2605,"{""type"": ""symbol""}","{""type"": ""symbol""}"
2606,"{""type"": ""symbol""}","{""type"": ""symbol""}"
2607,"{""type"": ""symbol""}","{""type"": ""symbol""}"
2608,"{""type"": ""symbol""}","{""type"": ""symbol""}"
2609,"{""type"": ""symbol""}","{""type"": ""symbol""}"
2610,"{""type"": ""location""}","{""type"": ""location""}"
2611,"{""type"": ""location""}","{""type"": ""location""}"
2612,"{""type"": ""location""}","{""type"": ""location""}"
2613,"{""type"": ""location""}","{""type"": ""location""}"
2614,"{""type"": ""location""}","{""type"": ""location""}"
2615,"{""type"": ""description""}","{""type"": ""description""}"
2616,"{""type"": ""rank""}","{""type"": ""rank""}"
2617,"{""type"": ""type""}","{""type"": ""type""}"
2618,"{""type"": ""rank""}","{""type"": ""rank""}"
2619,"{""type"": ""description""}","{""type"": ""description""}"
2620,"{""type"": ""name""}","{""type"": ""name""}"
2621,"{""type"": ""age""}","{""type"": ""age""}"
2622,"{""type"": ""rank""}","{""type"": ""rank""}"
2623,"{""type"": ""country""}","{""type"": ""country""}"
2624,"{""type"": ""country""}","{""type"": ""country""}"
2625,"{""type"": ""country""}","{""type"": ""country""}"
2626,"{""type"": ""country""}","{""type"": ""country""}"
2627,"{""type"": ""country""}","{""type"": ""country""}"
2628,"{""type"": ""age""}","{""type"": ""age""}"
2629,"{""type"": ""team""}","{""type"": ""team""}"
2630,"{""type"": ""weight""}","{""type"": ""weight""}"
2631,"{""type"": ""club""}","{""type"": ""club""}"
2632,"{""type"": ""weight""}","{""type"": ""weight""}"
2633,"{""type"": ""position""}","{""type"": ""status""}"
2634,"{""type"": ""album""}","{""type"": ""album""}"
2635,"{""type"": ""location""}","{""type"": ""location""}"
2636,"{""type"": ""status""}","{""type"": ""status""}"
2637,"{""type"": ""weight""}","{""type"": ""weight""}"
2638,"{""type"": ""city""}","{""type"": ""city""}"
2639,"{""type"": ""city""}","{""type"": ""city""}"
2640,"{""type"": ""city""}","{""type"": ""city""}"
2641,"{""type"": ""city""}","{""type"": ""city""}"
2642,"{""type"": ""city""}","{""type"": ""city""}"
2643,"{""type"": ""age""}","{""type"": ""age""}"
2644,"{""type"": ""city""}","{""type"": ""city""}"
2645,"{""type"": ""component""}","{""type"": ""component""}"
2646,"{""type"": ""brand""}","{""type"": ""teamname""}"
2647,"{""type"": ""code""}","{""type"": ""code""}"
2648,"{""type"": ""state""}","{""type"": ""state""}"
2649,"{""type"": ""state""}","{""type"": ""state""}"
2650,"{""type"": ""state""}","{""type"": ""state""}"
2651,"{""type"": ""state""}","{""type"": ""state""}"
2652,"{""type"": ""state""}","{""type"": ""state""}"
2653,"{""type"": ""age""}","{""type"": ""age""}"
2654,"{""type"": ""state""}","{""type"": ""state""}"
2655,"{""type"": ""affiliation""}","{""type"": ""affiliation""}"
2656,"{""type"": ""album""}","{""type"": ""album""}"
2657,"{""type"": ""location""}","{""type"": ""location""}"
2658,"{""type"": ""location""}","{""type"": ""area""}"
2659,"{""type"": ""state""}","{""type"": ""state""}"
2660,"{""type"": ""sex""}","{""type"": ""sex""}"
2661,"{""type"": ""description""}","{""type"": ""description""}"
2662,"{""type"": ""state""}","{""type"": ""state""}"
2663,"{""type"": ""state""}","{""type"": ""state""}"
2664,"{""type"": ""state""}","{""type"": ""state""}"
2665,"{""type"": ""state""}","{""type"": ""state""}"
2666,"{""type"": ""state""}","{""type"": ""state""}"
2667,"{""type"": ""state""}","{""type"": ""state""}"
2668,"{""type"": ""state""}","{""type"": ""state""}"
2669,"{""type"": ""rank""}","{""type"": ""ranking""}"
2670,"{""type"": ""day""}","{""type"": ""day""}"
2671,"{""type"": ""city""}","{""type"": ""city""}"
2672,"{""type"": ""symbol""}","{""type"": ""symbol""}"
2673,"{""type"": ""team""}","{""type"": ""teamname""}"
2674,"{""type"": ""description""}","{""type"": ""description""}"
2675,"{""type"": ""symbol""}","{""type"": ""symbol""}"
2676,"{""type"": ""grades""}","{""type"": ""grades""}"
2677,"{""type"": ""company""}","{""type"": ""company""}"
2678,"{""type"": ""state""}","{""type"": ""state""}"
2679,"{""type"": ""name""}","{""type"": ""name""}"
2680,"{""type"": ""weight""}","{""type"": ""position""}"
2681,"{""type"": ""state""}","{""type"": ""state""}"
2682,"{""type"": ""name""}","{""type"": ""name""}"
2683,"{""type"": ""gender""}","{""type"": ""gender""}"
2684,"{""type"": ""weight""}","{""type"": ""weight""}"
2685,"{""type"": ""rank""}","{""type"": ""rank""}"
2686,"{""type"": ""description""}","{""type"": ""description""}"
2687,"{""type"": ""status""}","{""type"": ""status""}"
2688,"{""type"": ""location""}","{""type"": ""location""}"
2689,"{""type"": ""category""}","{""type"": ""category""}"
2690,"{""type"": ""position""}","{""type"": ""position""}"
2691,"{""type"": ""city""}","{""type"": ""city""}"
2692,"{""type"": ""rank""}","{""type"": ""rank""}"
2693,"{""type"": ""team""}","{""type"": ""team""}"
2694,"{""type"": ""class""}","{""type"": ""class""}"
2695,"{""type"": ""category""}","{""type"": ""category""}"
2696,"{""type"": ""location""}","{""type"": ""location""}"
2697,"{""type"": ""weight""}","{""type"": ""weight""}"
2698,"{""type"": ""type""}","{""type"": ""type""}"
2699,"{""type"": ""isbn""}","{""type"": ""isbn""}"
2700,"{""type"": ""rank""}","{""type"": ""rank""}"
2701,"{""type"": ""code""}","{""type"": ""code""}"
2702,"{""type"": ""class""}","{""type"": ""class""}"
2703,"{""type"": ""company""}","{""type"": ""company""}"
2704,"{""type"": ""artist""}","{""type"": ""artist""}"
2705,"{""type"": ""rank""}","{""type"": ""rank""}"
2706,"{""type"": ""description""}","{""type"": ""description""}"
2707,"{""type"": ""state""}","{""type"": ""state""}"
2708,"{""type"": ""grades""}","{""type"": ""grades""}"
2709,"{""type"": ""name""}","{""type"": ""name""}"
2710,"{""type"": ""description""}","{""type"": ""description""}"
2711,"{""type"": ""class""}","{""type"": ""class""}"
2712,"{""type"": ""rank""}","{""type"": ""rank""}"
2713,"{""type"": ""album""}","{""type"": ""album""}"
2714,"{""type"": ""city""}","{""type"": ""city""}"
2715,"{""type"": ""description""}","{""type"": ""description""}"
2716,"{""type"": ""type""}","{""type"": ""type""}"
2717,"{""type"": ""name""}","{""type"": ""name""}"
2718,"{""type"": ""age""}","{""type"": ""age""}"
2719,"{""type"": ""type""}","{""type"": ""type""}"
2720,"{""type"": ""location""}","{""type"": ""location""}"
2721,"{""type"": ""city""}","{""type"": ""region""}"
2722,"{""type"": ""category""}","{""type"": ""category""}"
2723,"{""type"": ""name""}","{""type"": ""name""}"
2724,"{""type"": ""name""}","{""type"": ""name""}"
2725,"{""type"": ""name""}","{""type"": ""name""}"
2726,"{""type"": ""name""}","{""type"": ""name""}"
2727,"{""type"": ""name""}","{""type"": ""name""}"
2728,"{""type"": ""city""}","{""type"": ""city""}"
2729,"{""type"": ""name""}","{""type"": ""name""}"
2730,"{""type"": ""category""}","{""type"": ""category""}"
2731,"{""type"": ""genre""}","{""type"": ""industry""}"
2732,"{""type"": ""name""}","{""type"": ""name""}"
2733,"{""type"": ""name""}","{""type"": ""name""}"
2734,"{""type"": ""class""}","{""type"": ""class""}"
2735,"{""type"": ""result""}","{""type"": ""result""}"
2736,"{""type"": ""name""}","{""type"": ""name""}"
2737,"{""type"": ""club""}","{""type"": ""club""}"
2738,"{""type"": ""country""}","{""type"": ""country""}"
2739,"{""type"": ""city""}","{""type"": ""city""}"
2740,"{""type"": ""weight""}","{""type"": ""weight""}"
2741,"{""type"": ""category""}","{""type"": ""category""}"
2742,"{""type"": ""city""}","{""type"": ""city""}"
2743,"{""type"": ""position""}","{""type"": ""position""}"
2744,"{""type"": ""result""}","{""type"": ""result""}"
2745,"{""type"": ""state""}","{""type"": ""state""}"
2746,"{""type"": ""city""}","{""type"": ""city""}"
2747,"{""type"": ""name""}","{""type"": ""name""}"
2748,"{""type"": ""age""}","{""type"": ""age""}"
2749,"{""type"": ""isbn""}","{""type"": ""isbn""}"
2750,"{""type"": ""status""}","{""type"": ""status""}"
2751,"{""type"": ""result""}","{""type"": ""result""}"
2752,"{""type"": ""notes""}","{""type"": ""notes""}"
2753,"{""type"": ""result""}","{""type"": ""result""}"
2754,"{""type"": ""component""}","{""type"": ""component""}"
2755,"{""type"": ""location""}","{""type"": ""location""}"
2756,"{""type"": ""category""}","{""type"": ""category""}"
2757,"{""type"": ""category""}","{""type"": ""category""}"
2758,"{""type"": ""category""}","{""type"": ""category""}"
2759,"{""type"": ""category""}","{""type"": ""category""}"
2760,"{""type"": ""category""}","{""type"": ""category""}"
2761,"{""type"": ""name""}","{""type"": ""name""}"
2762,"{""type"": ""company""}","{""type"": ""company""}"
2763,"{""type"": ""name""}","{""type"": ""name""}"
2764,"{""type"": ""sex""}","{""type"": ""sex""}"
2765,"{""type"": ""age""}","{""type"": ""age""}"
2766,"{""type"": ""name""}","{""type"": ""name""}"
2767,"{""type"": ""duration""}","{""type"": ""duration""}"
2768,"{""type"": ""team""}","{""type"": ""category""}"
2769,"{""type"": ""type""}","{""type"": ""type""}"
2770,"{""type"": ""result""}","{""type"": ""result""}"
2771,"{""type"": ""status""}","{""type"": ""status""}"
2772,"{""type"": ""city""}","{""type"": ""city""}"
2773,"{""type"": ""owner""}","{""type"": ""owner""}"
2774,"{""type"": ""state""}","{""type"": ""state""}"
2775,"{""type"": ""weight""}","{""type"": ""weight""}"
2776,"{""type"": ""code""}","{""type"": ""code""}"
2777,"{""type"": ""region""}","{""type"": ""region""}"
2778,"{""type"": ""elevation""}","{""type"": ""elevation""}"
2779,"{""type"": ""name""}","{""type"": ""name""}"
2780,"{""type"": ""category""}","{""type"": ""category""}"
2781,"{""type"": ""team""}","{""type"": ""team""}"
2782,"{""type"": ""age""}","{""type"": ""age""}"
2783,"{""type"": ""country""}","{""type"": ""country""}"
2784,"{""type"": ""category""}","{""type"": ""category""}"
2785,"{""type"": ""category""}","{""type"": ""category""}"
2786,"{""type"": ""category""}","{""type"": ""category""}"
2787,"{""type"": ""category""}","{""type"": ""category""}"
2788,"{""type"": ""category""}","{""type"": ""category""}"
2789,"{""type"": ""location""}","{""type"": ""location""}"
2790,"{""type"": ""name""}","{""type"": ""name""}"
2791,"{""type"": ""age""}","{""type"": ""rank""}"
2792,"{""type"": ""age""}","{""type"": ""age""}"
2793,"{""type"": ""weight""}","{""type"": ""age""}"
2794,"{""type"": ""location""}","{""type"": ""location""}"
2795,"{""type"": ""location""}","{""type"": ""location""}"
2796,"{""type"": ""company""}","{""type"": ""team""}"
2797,"{""type"": ""name""}","{""type"": ""name""}"
2798,"{""type"": ""company""}","{""type"": ""company""}"
2799,"{""type"": ""name""}","{""type"": ""name""}"
2800,"{""type"": ""description""}","{""type"": ""description""}"
2801,"{""type"": ""state""}","{""type"": ""state""}"
2802,"{""type"": ""range""}","{""type"": ""range""}"
2803,"{""type"": ""symbol""}","{""type"": ""symbol""}"
2804,"{""type"": ""artist""}","{""type"": ""artist""}"
2805,"{""type"": ""language""}","{""type"": ""language""}"
2806,"{""type"": ""state""}","{""type"": ""state""}"
2807,"{""type"": ""name""}","{""type"": ""name""}"
2808,"{""type"": ""location""}","{""type"": ""location""}"
2809,"{""type"": ""location""}","{""type"": ""location""}"
2810,"{""type"": ""location""}","{""type"": ""location""}"
2811,"{""type"": ""location""}","{""type"": ""location""}"
2812,"{""type"": ""location""}","{""type"": ""location""}"
2813,"{""type"": ""state""}","{""type"": ""state""}"
2814,"{""type"": ""age""}","{""type"": ""age""}"
2815,"{""type"": ""description""}","{""type"": ""description""}"
2816,"{""type"": ""credit""}","{""type"": ""credit""}"
2817,"{""type"": ""type""}","{""type"": ""status""}"
2818,"{""type"": ""age""}","{""type"": ""age""}"
2819,"{""type"": ""age""}","{""type"": ""age""}"
2820,"{""type"": ""team""}","{""type"": ""team""}"
2821,"{""type"": ""age""}","{""type"": ""age""}"
2822,"{""type"": ""location""}","{""type"": ""location""}"
2823,"{""type"": ""position""}","{""type"": ""rank""}"
2824,"{""type"": ""location""}","{""type"": ""location""}"
2825,"{""type"": ""type""}","{""type"": ""type""}"
2826,"{""type"": ""description""}","{""type"": ""description""}"
2827,"{""type"": ""name""}","{""type"": ""name""}"
2828,"{""type"": ""name""}","{""type"": ""name""}"
2829,"{""type"": ""name""}","{""type"": ""name""}"
2830,"{""type"": ""name""}","{""type"": ""name""}"
2831,"{""type"": ""name""}","{""type"": ""name""}"
2832,"{""type"": ""age""}","{""type"": ""age""}"
2833,"{""type"": ""code""}","{""type"": ""code""}"
2834,"{""type"": ""type""}","{""type"": ""type""}"
2835,"{""type"": ""age""}","{""type"": ""age""}"
2836,"{""type"": ""description""}","{""type"": ""description""}"
2837,"{""type"": ""description""}","{""type"": ""description""}"
2838,"{""type"": ""type""}","{""type"": ""type""}"
2839,"{""type"": ""weight""}","{""type"": ""weight""}"
2840,"{""type"": ""name""}","{""type"": ""name""}"
2841,"{""type"": ""day""}","{""type"": ""day""}"
2842,"{""type"": ""location""}","{""type"": ""city""}"
2843,"{""type"": ""description""}","{""type"": ""description""}"
2844,"{""type"": ""description""}","{""type"": ""description""}"
2845,"{""type"": ""state""}","{""type"": ""state""}"
2846,"{""type"": ""status""}","{""type"": ""status""}"
2847,"{""type"": ""year""}","{""type"": ""year""}"
2848,"{""type"": ""team""}","{""type"": ""team""}"
2849,"{""type"": ""gender""}","{""type"": ""gender""}"
2850,"{""type"": ""gender""}","{""type"": ""gender""}"
2851,"{""type"": ""gender""}","{""type"": ""gender""}"
2852,"{""type"": ""gender""}","{""type"": ""gender""}"
2853,"{""type"": ""gender""}","{""type"": ""gender""}"
2854,"{""type"": ""symbol""}","{""type"": ""symbol""}"
2855,"{""type"": ""city""}","{""type"": ""city""}"
2856,"{""type"": ""type""}","{""type"": ""type""}"
2857,"{""type"": ""city""}","{""type"": ""city""}"
2858,"{""type"": ""location""}","{""type"": ""location""}"
2859,"{""type"": ""age""}","{""type"": ""age""}"
2860,"{""type"": ""age""}","{""type"": ""age""}"
2861,"{""type"": ""age""}","{""type"": ""age""}"
2862,"{""type"": ""age""}","{""type"": ""duration""}"
2863,"{""type"": ""age""}","{""type"": ""duration""}"
2864,"{""type"": ""symbol""}","{""type"": ""symbol""}"
2865,"{""type"": ""location""}","{""type"": ""location""}"
2866,"{""type"": ""location""}","{""type"": ""location""}"
2867,"{""type"": ""location""}","{""type"": ""location""}"
2868,"{""type"": ""location""}","{""type"": ""city""}"
2869,"{""type"": ""location""}","{""type"": ""city""}"
2870,"{""type"": ""state""}","{""type"": ""state""}"
2871,"{""type"": ""type""}","{""type"": ""type""}"
2872,"{""type"": ""weight""}","{""type"": ""weight""}"
2873,"{""type"": ""city""}","{""type"": ""city""}"
2874,"{""type"": ""team""}","{""type"": ""name""}"
2875,"{""type"": ""city""}","{""type"": ""city""}"
2876,"{""type"": ""artist""}","{""type"": ""artist""}"
2877,"{""type"": ""status""}","{""type"": ""status""}"
2878,"{""type"": ""country""}","{""type"": ""country""}"
2879,"{""type"": ""age""}","{""type"": ""age""}"
2880,"{""type"": ""name""}","{""type"": ""name""}"
2881,"{""type"": ""code""}","{""type"": ""code""}"
2882,"{""type"": ""location""}","{""type"": ""location""}"
2883,"{""type"": ""year""}","{""type"": ""year""}"
2884,"{""type"": ""year""}","{""type"": ""year""}"
2885,"{""type"": ""year""}","{""type"": ""year""}"
2886,"{""type"": ""year""}","{""type"": ""year""}"
2887,"{""type"": ""year""}","{""type"": ""year""}"
2888,"{""type"": ""age""}","{""type"": ""age""}"
2889,"{""type"": ""type""}","{""type"": ""type""}"
2890,"{""type"": ""company""}","{""type"": ""company""}"
2891,"{""type"": ""year""}","{""type"": ""year""}"
2892,"{""type"": ""rank""}","{""type"": ""rank""}"
2893,"{""type"": ""name""}","{""type"": ""name""}"
2894,"{""type"": ""album""}","{""type"": ""album""}"
2895,"{""type"": ""duration""}","{""type"": ""duration""}"
2896,"{""type"": ""weight""}","{""type"": ""weight""}"
2897,"{""type"": ""description""}","{""type"": ""description""}"
2898,"{""type"": ""year""}","{""type"": ""year""}"
2899,"{""type"": ""code""}","{""type"": ""code""}"
2900,"{""type"": ""city""}","{""type"": ""city""}"
2901,"{""type"": ""location""}","{""type"": ""location""}"
2902,"{""type"": ""year""}","{""type"": ""year""}"
2903,"{""type"": ""location""}","{""type"": ""location""}"
2904,"{""type"": ""type""}","{""type"": ""type""}"
2905,"{""type"": ""rank""}","{""type"": ""rank""}"
2906,"{""type"": ""sex""}","{""type"": ""sex""}"
2907,"{""type"": ""company""}","{""type"": ""company""}"
2908,"{""type"": ""type""}","{""type"": ""type""}"
2909,"{""type"": ""name""}","{""type"": ""name""}"
2910,"{""type"": ""rank""}","{""type"": ""age""}"
2911,"{""type"": ""name""}","{""type"": ""name""}"
2912,"{""type"": ""team""}","{""type"": ""team""}"
2913,"{""type"": ""name""}","{""type"": ""name""}"
2914,"{""type"": ""location""}","{""type"": ""location""}"
2915,"{""type"": ""position""}","{""type"": ""position""}"
2916,"{""type"": ""position""}","{""type"": ""description""}"
2917,"{""type"": ""position""}","{""type"": ""position""}"
2918,"{""type"": ""position""}","{""type"": ""position""}"
2919,"{""type"": ""position""}","{""type"": ""position""}"
2920,"{""type"": ""name""}","{""type"": ""name""}"
2921,"{""type"": ""city""}","{""type"": ""city""}"
2922,"{""type"": ""name""}","{""type"": ""name""}"
2923,"{""type"": ""city""}","{""type"": ""city""}"
2924,"{""type"": ""city""}","{""type"": ""city""}"
2925,"{""type"": ""year""}","{""type"": ""year""}"
2926,"{""type"": ""rank""}","{""type"": ""rank""}"
2927,"{""type"": ""rank""}","{""type"": ""rank""}"
2928,"{""type"": ""code""}","{""type"": ""code""}"
2929,"{""type"": ""weight""}","{""type"": ""weight""}"
2930,"{""type"": ""type""}","{""type"": ""type""}"
2931,"{""type"": ""city""}","{""type"": ""city""}"
2932,"{""type"": ""age""}","{""type"": ""age""}"
2933,"{""type"": ""description""}","{""type"": ""description""}"
2934,"{""type"": ""weight""}","{""type"": ""weight""}"
2935,"{""type"": ""artist""}","{""type"": ""artist""}"
2936,"{""type"": ""weight""}","{""type"": ""weight""}"
2937,"{""type"": ""age""}","{""type"": ""age""}"
2938,"{""type"": ""status""}","{""type"": ""status""}"
2939,"{""type"": ""state""}","{""type"": ""state""}"
2940,"{""type"": ""state""}","{""type"": ""state""}"
2941,"{""type"": ""state""}","{""type"": ""state""}"
2942,"{""type"": ""state""}","{""type"": ""state""}"
2943,"{""type"": ""state""}","{""type"": ""state""}"
2944,"{""type"": ""age""}","{""type"": ""age""}"
2945,"{""type"": ""country""}","{""type"": ""country""}"
2946,"{""type"": ""country""}","{""type"": ""country""}"
2947,"{""type"": ""country""}","{""type"": ""country""}"
2948,"{""type"": ""country""}","{""type"": ""country""}"
2949,"{""type"": ""country""}","{""type"": ""country""}"
2950,"{""type"": ""team""}","{""type"": ""team""}"
2951,"{""type"": ""status""}","{""type"": ""status""}"
2952,"{""type"": ""code""}","{""type"": ""code""}"
2953,"{""type"": ""weight""}","{""type"": ""area""}"
2954,"{""type"": ""name""}","{""type"": ""name""}"
2955,"{""type"": ""rank""}","{""type"": ""rank""}"
2956,"{""type"": ""age""}","{""type"": ""age""}"
2957,"{""type"": ""age""}","{""type"": ""age""}"
2958,"{""type"": ""team""}","{""type"": ""country""}"
2959,"{""type"": ""class""}","{""type"": ""class""}"
2960,"{""type"": ""age""}","{""type"": ""age""}"
2961,"{""type"": ""type""}","{""type"": ""type""}"
2962,"{""type"": ""status""}","{""type"": ""status""}"
2963,"{""type"": ""team""}","{""type"": ""team""}"
2964,"{""type"": ""city""}","{""type"": ""city""}"
2965,"{""type"": ""year""}","{""type"": ""class""}"
2966,"{""type"": ""age""}","{""type"": ""age""}"
2967,"{""type"": ""status""}","{""type"": ""status""}"
2968,"{""type"": ""status""}","{""type"": ""status""}"
2969,"{""type"": ""status""}","{""type"": ""status""}"
2970,"{""type"": ""status""}","{""type"": ""status""}"
2971,"{""type"": ""status""}","{""type"": ""status""}"
2972,"{""type"": ""year""}","{""type"": ""year""}"
2973,"{""type"": ""year""}","{""type"": ""year""}"
2974,"{""type"": ""code""}","{""type"": ""code""}"
2975,"{""type"": ""address""}","{""type"": ""address""}"
2976,"{""type"": ""code""}","{""type"": ""code""}"
2977,"{""type"": ""weight""}","{""type"": ""weight""}"
2978,"{""type"": ""state""}","{""type"": ""state""}"
2979,"{""type"": ""county""}","{""type"": ""code""}"
2980,"{""type"": ""description""}","{""type"": ""description""}"
2981,"{""type"": ""country""}","{""type"": ""country""}"
2982,"{""type"": ""weight""}","{""type"": ""weight""}"
2983,"{""type"": ""year""}","{""type"": ""year""}"
2984,"{""type"": ""description""}","{""type"": ""description""}"
2985,"{""type"": ""state""}","{""type"": ""state""}"
2986,"{""type"": ""type""}","{""type"": ""type""}"
2987,"{""type"": ""rank""}","{""type"": ""rank""}"
2988,"{""type"": ""name""}","{""type"": ""name""}"
2989,"{""type"": ""description""}","{""type"": ""description""}"
2990,"{""type"": ""location""}","{""type"": ""location""}"
2991,"{""type"": ""team""}","{""type"": ""team""}"
2992,"{""type"": ""weight""}","{""type"": ""weight""}"
2993,"{""type"": ""city""}","{""type"": ""city""}"
2994,"{""type"": ""name""}","{""type"": ""name""}"
2995,"{""type"": ""age""}","{""type"": ""age""}"
2996,"{""type"": ""class""}","{""type"": ""class""}"
2997,"{""type"": ""result""}","{""type"": ""result""}"
2998,"{""type"": ""age""}","{""type"": ""year""}"
2999,"{""type"": ""city""}","{""type"": ""city""}"
3000,"{""type"": ""age""}","{""type"": ""age""}"
3001,"{""type"": ""code""}","{""type"": ""code""}"
3002,"{""type"": ""name""}","{""type"": ""name""}"
3003,"{""type"": ""name""}","{""type"": ""name""}"
3004,"{""type"": ""age""}","{""type"": ""age""}"
3005,"{""type"": ""name""}","{""type"": ""name""}"
3006,"{""type"": ""name""}","{""type"": ""name""}"
3007,"{""type"": ""team""}","{""type"": ""team""}"
3008,"{""type"": ""description""}","{""type"": ""description""}"
3009,"{""type"": ""city""}","{""type"": ""city""}"
3010,"{""type"": ""age""}","{""type"": ""age""}"
3011,"{""type"": ""result""}","{""type"": ""result""}"
3012,"{""type"": ""result""}","{""type"": ""result""}"
3013,"{""type"": ""result""}","{""type"": ""result""}"
3014,"{""type"": ""result""}","{""type"": ""result""}"
3015,"{""type"": ""result""}","{""type"": ""result""}"
3016,"{""type"": ""city""}","{""type"": ""city""}"
3017,"{""type"": ""state""}","{""type"": ""state""}"
3018,"{""type"": ""notes""}","{""type"": ""notes""}"
3019,"{""type"": ""teamname""}","{""type"": ""teamname""}"
3020,"{""type"": ""sex""}","{""type"": ""sex""}"
3021,"{""type"": ""description""}","{""type"": ""description""}"
3022,"{""type"": ""rank""}","{""type"": ""rank""}"
3023,"{""type"": ""year""}","{""type"": ""year""}"
3024,"{""type"": ""notes""}","{""type"": ""notes""}"
3025,"{""type"": ""name""}","{""type"": ""name""}"
3026,"{""type"": ""state""}","{""type"": ""state""}"
3027,"{""type"": ""name""}","{""type"": ""name""}"
3028,"{""type"": ""name""}","{""type"": ""name""}"
3029,"{""type"": ""gender""}","{""type"": ""gender""}"
3030,"{""type"": ""name""}","{""type"": ""name""}"
3031,"{""type"": ""state""}","{""type"": ""state""}"
3032,"{""type"": ""name""}","{""type"": ""name""}"
3033,"{""type"": ""name""}","{""type"": ""name""}"
