,output,predict
543,{'Output': 'mismatch'},DL140 G3( 2.33GHz 65nm Quad-Core 8MB L2 Cache 1333MHz 80W Socket J LGA-771 2.33GHz 65nm Quad-Core 8MB L2 Cache 1333MHz 80W Socket J LGA-771
544,{'Output': 'mismatch'},"', 'Entity_2': '{\'title\': \'AMD FX-8320E 95000000000000000000000000000000000000000000000000000000000"
545,{'Output': 'mismatch'},"bit\', \'description\': \'  \""CT102464BF160B HP 8GB 1600 MHz 11 CAS 1024Mbit 204-pin SO-DIMM Memory Module\"" Price CT102464BF160B\"" \""New CT102464BF16"
546,{'Output': 'mismatch'},"21\', \'description\': \'  \""631671-B21 HP Smart Array P420/2GB Controller\"" \""New 631671-B21 Controller Wholesale Price \"" \""631671-B21 HP Smart Array P420/2GB Controller\"" \""631671-B21 HP"
547,{'Output': 'mismatch'},050008WW) - 120mm 2350 RPM 2350 RPM 2350 RPM 2350 RPM 2350 RPM 2350 RPM 2350 RPM 2350 RPM 2350 RPM 2350 RPM 2350 RPM
548,{'Output': 'match'},"{""Output"": ""mismatch""}"
549,{'Output': 'match'},"': \'  \""AMD A6-6400K 3.90GHz (Socket FM2) APU Richland Dual Core Processor (AD640KOKHLBOX)\""  \""AMD A6-6400K 3.9GHz (Socket FM2) APU Richland Processor - Retail\""  \""AMD A6-640"
550,{'Output': 'mismatch'},"'{\'title\': \'Western Digital WD60EFRX 6TB 5400 RPM 3.5 inch Hard Drive - NAS - Red - WD60EFRX\', \'category\': \'\', \'subcategory\': \'\', \'brand\': \'Western Digital\', \'sku\': \'wd60efrx\', \'type\': \'Hard Disk"
551,{'Output': 'mismatch'},igabyte GA-Z270M-D3H 2.5 GHz 128 MB 2 x DDR4 2133 MHz 2 x M.2 2280 SATA III 2 x USB 3.0 1 x HDMI 1 x DVI 1 x VGA 1 x LAN 1 x RJ45 1 x Audio
552,{'Output': 'mismatch'},24424242424242424242424242424242424242424242424242424242424242424242424242424242
553,{'Output': 'mismatch'},"\', \'Description\': \'BD1465822C-10Pack 10K 3.5\"" 146GB 10K 146GB 3.5\"" 146GB 10K 146GB 3.5\"" 146GB 10K 146GB"
554,{'Output': 'mismatch'},"Generation\': \'SATA\', \'Part Number\': \'HP 430169-002 1.5G 15K 3.5 SATA HDD\', \'description\': \'  \""HP 430169-002 1.5G 15K 3.5 SATA HDD\""   \""Description:"
555,{'Output': 'mismatch'},10000000000000000000000000000000000000000000000000000000000000000000000000000000
556,{'Output': 'mismatch'},"2.13GHz\', \'QuickPath Interconnect\': \'8GT/s\', \'L1 Cache\': \'512KB\', \'L2 Cache\': \'2MB\', \'L3 Cache\': \'12MB\', \'64-bit Processing\': \'Yes\', \'Process Technology\': \'32nm\', \'Processor Socket\': \'Socket R L"
557,{'Output': 'mismatch'},"': \'[dg0300bahzq5pack]\', \'brand\': \'Dell\', \'category\': \'Hard Drive\', \'Category\': \'Hard Drives\', \'Sub-Category\': \'Hard Drive\', \'description\': \'  \""Dell 3.5 inch 1.5 TB 7200 RPM SATA Hard Drive -"
558,{'Output': 'mismatch'},"\'category\': \'Computers_and_Accessories\', \'Category\': \'Hard Disks\', \'description\': \'  \""Novatech 2.5\"" 1TB 3.5\"" 3.5 3.5 3.5 3.5 3.5 3.5 3.5 3.5 3.5"
559,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
560,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
561,{'Output': 'match'},"]\', \'brand\': \'HP\', \'category\': \'Hard Drive\', \'description\': \'  \""HP 628061-S21 3-TB 7.2K 3.5 SATA SC\"" \""HP 628061-S21 3-TB 7.2K 3.5 SATA SC\"" \"""
562,{'Output': 'mismatch'},""" Box - AD7300OKHLBOX\' }'} -> match

{'Entity_1': '{\""/mpn\"": \""[cmu32gx4m4c3000c15]\"", \""category\"": \""Computer Memory\"", \""Categorie\"": \""Geheugen intern\"", \""Merk\"": \""Corsair\"", \""Productserie\"": \""Vengeance"
563,{'Output': 'mismatch'},"9,-\': \'€ 0,-\', \'Pakketpost (boven €20,-)\': \'€ 0,-\', \'Pakketpost (tot € 29,95)\': \'€ 1,99\', \'Pakketpost (tot € 20,-)\': \'€ 0,-\', \'description\': \'"
564,{'Output': 'match'},"\': \'€ 4,95\', \'description\': \'  \""Gigabyte Radeon RX 550 D5 2G\""   \""Description:Gigabyte Radeon RX 550 D5 2G\"", \'title\': \'Gigabyte Radeon RX 550 D5 2G\', \'category\': \'\', \'subcategory"
565,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
566,{'Output': 'mismatch'},"8""\', \'description\': \'  \""358349-B21 BL20P G2 Xeon 2.8GHz 1M 512MB\""  \""Null\"" \""Description: BL20PG2 Xeon 2.8GHz 1M 512MB 1P \""', 'sku': '358"
567,{'Output': 'mismatch'},"RPM\', \'description\': \'  \""3R-A3851-AA 10K Ultra320 72.8GB\"" \""3R-A3851-AA 10K Ultra320 72.8GB 10 Pack\""  \""Description:2 x StorageWorks 72.8GB 10K Ultra"
568,{'Output': 'match'},61-S21-SC HPE 7.2K 3000GB SATA Hard Drive - Hot Swap - 3.5 inches - 7200RPM - 6G = 6Gb/sec (750 MB/s) - 512 Bytes/sector - 22-Position Serial ATA (SATA) Plug - 3
569,{'Output': 'match'},"1-B21 HP G2 3.2 GHz 2-Processor 1GB 10/100/1000Base-T Gigabit Ethernet Blade Server Network Adapter"", ""Null"" 345021-B21 HP G2 3.2 GHz 2-Processor 1GB 10/100/100"
570,{'Output': 'mismatch'},"8GB 2133MHz DDR4 HyperX, 8 GB, DDR4, 2133 MHz, Black, 0 - 85 °C, -55 100 °C\""  ""Kingston Technology FURY 8GB 2133MHz DDR4 HyperX, 8 GB, DDR4, 21"
571,{'Output': 'mismatch'},"\', \'description\': \'  ""494267-B21 AMD 2.7GHz Quad-Core 494267-B21 Processor Kit"", ""Null"" Price 494267-B21 2-Pack 494267-B21 2-Pack 494267-B21 2"
572,{'Output': 'mismatch'},"{""Output"": ""match""}"
573,{'Output': 'mismatch'},"\', \'description\': \'  \""454141-002 2-Pack\""  \""454141-002 2-Pack\""  \""454141-002 2-Pack\""  \""454141-002 2-Pack\""  \""454141-0"
574,{'Output': 'mismatch'},"post (tot 100,-)\': \'€ 4,50\', \'description\': \'  \""TP-Link TL-SG1000D\""@en  \""5-Port Gigabit Desktop Switch\""@en  \""5-Port Gigabit Desktop Switch\""@en  \""5-Port Gigabit Desktop Switch\""@en  \""5-Port"
575,{'Output': 'mismatch'},"mpn\': \'[308724001]\', \'category\': \'Proliant Server\', \'Category\': \'Proliant Server\', \'Sub-Category\': \'DL360R\', \'Generation\': \'G3\', \'Part Number\': \'308724-001\', \'Chipset\':"
576,{'Output': 'mismatch'},\'1000000000000000000000000000000000000000000000000000000000000000000000000000000
577,{'Output': 'mismatch'},10000000000000000000000000000000000000000000000000000000000000000000000000000000
578,{'Output': 'mismatch'},"\', \'Product ID\': \'141941_DL320_HardDrives\', \'Type\': \'Hard Drive - Hot-Swap\', \'Form Factor\': \'3.5 inches x 1/3H\', \'Capacity\': \'80GB\', \'Interface Type\': \'Serial ATA-150\', \'Connector\': \'22"
579,{'Output': 'mismatch'},"Drive - 64MB Cache\""  ""WD 1TB WD Caviar Blue SATA 6Gb s 3.5"" Internal Hard Drive - 64MB Cache\""  ""WD 1TB WD Caviar Blue SATA 6Gb s 3.5"" Internal Hard Drive - 64MB Cache\""  ""WD 1TB WD Caviar"
580,{'Output': 'mismatch'},"Drive\', \'Sub-Category\': \'Hard Drive - Hot-Swap\', \'Generation\': \'SATA\', \'Part Number\': \'ST2000NM0011\', \'Products ID\': \'457489\', \'Type\': \'Hard Drive - Hot-Swap\', \'Capacity\': \'1TB\', \'description\': \'"
581,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
582,{'Output': 'mismatch'},"431786-B21 HP 120-GB 5.4K 2.5 SATA\', \'subcategory\': \'2 Pack\', \'sku\': [\'431786-B21-2Pack\', \'431786-B21\'], \'type\': \'1.5G SATA 5.4"
583,{'Output': 'mismatch'},"1\', \'type\': \'Hard drive - internal\', \'description\': \'  ""230534-B21 HP 40-GB Ultra ATA 100 7.2K"" ""Null""   ""Description: 40GB Ultra ATA/100 7200 RPM DriveH\', \'price\': \'""USD"","
584,{'Output': 'mismatch'},"05D 5-Port Gigabit Desktop Switch - switch 5 ports""  ""TP-LINK TL-SG1005D 5-Port Gigabit Desktop Switch - switch 5 ports""  ""TP-LINK TL-SG1005D 5-Port Gigabit Desktop Switch - switch 5 ports""  ""TP-LINK TL-SG1"
585,{'Output': 'match'},"G3/32GB)\', \'brand\': \'""Kingston""\', \'price\': \'""USD""\', \'mpn\': \'[dt100g332gb]\', \'gtin13\': \'[4007840000000]\' }', 'Entity_2': '{\'title\"
586,{'Output': 'mismatch'},"13]\', \'brand\': \'Crucial\', \'category\': \'New\', \'Category\': \'Memory\', \'Sub-Category\': \'DDR3\', \'Generation\': \'DDR3\', \'Part Number\': \'CMK64GX4M4A2666C13\', \'Products ID\': \'466115"
587,{'Output': 'mismatch'},"\'description\': \'  \""HP 508429-001 Hard Drive 400GB 10K 3.5 inch Internal SAS NHP\"" \""Hard Drive 400GB 10K 3.5 inch Internal SAS NHP\"" \""Hard Drive 400GB 10K 3.5 inch Internal"
588,{'Output': 'mismatch'},"{""Output"": ""match""}"
589,{'Output': 'match'},"\': \'7.2K\', \'description\': \'  \""HPE ProLiant 7.2K 3.5\"" 2TB 36GB 7410 Drive 628061S21SC\""@en', \'title\': \'HPE ProLiant 7.2K 3.5"" 2"
590,{'Output': 'mismatch'},"360\', \'sku\': [\'354560b21\'], \'type\': \'DDR RAM, 400MHz, 512MB, PC3200, ECC, 1.5v, 240-pin, 1.5v, 240-pin, 1.5v,"
591,{'Output': 'mismatch'},MB 48x CD-ROM 1.44 MB Diskette Drive 2 x 1000MB Hard Drive Bay 2 x 1000MB Hard Drive Bay 2 x 1000MB Hard Drive Bay 2 x 1000MB Hard Drive Bay 2 x 1000MB Hard Drive Bay 2 x
592,{'Output': 'mismatch'},"': \'Proliant DL360 G3, DL380 G3, DL380 G4, DL380 G5, DL380 G6, DL380 G7, DL380 G8, DL380 G9, DL380 G10, DL380 G11, DL38"
593,{'Output': 'mismatch'},"\'category\': \'Computer Components\', \'subcategory\': \'Motherboards\', \'brand\': \'ASUS\', \'sku\': \'strixz270ggaming, 90mb0s80m0eay0\', \'type\': \'Motherboard\', \'description\': \'  \""ASUS ROG STRIX Z270G Kaby Lake"
594,{'Output': 'mismatch'},".02 inches\', \'description\': \'  \""HPE ProLiant 400GB 10K 3.5\"" SAS Hard Drive 2 Pack - 5084290012Pack\""@en  \""HPE ProLiant 400GB 10K 3.5\"" SAS Hard Drive 2 Pack"
595,{'Output': 'mismatch'},"0,-\', \'description\': \'  \""AMD Ryzen Threadripper 1900x Six-Core Processor with cooler \""@en | YD190XA8AEWOF Novatech\""@en  \""Ryzen 1900x Six-Core Processor with cooler \""@en  \""Ryzen 1900x Six-Core Processor with"
596,{'Output': 'mismatch'},"{""Output"": ""match""}"
597,{'Output': 'match'},"8-core/24MB/130W) Full Processor Option\', \'brand\': \'HP Intel Xeon X7560\', \'sku\': \'603608b21\', \'type\': \'Intel Xeon X7560 BL620c G7 (2.26GHz/8-core/24MB/"
598,{'Output': 'mismatch'},"€ 0,-\', \'description\': \'  \""Intel Core i5-4590 Boxed - Prijzen \""@NL Tweakers\""@NL\', \'title\': \'Intel Core i5-4590 Boxed - Prijzen \""@NL Tweakers\""@NL\', \'subcategory\': \'Processors\', \'brand\': \'Intel\',"
599,{'Output': 'mismatch'},"_2': '{\'title\': \'249675-001 HP 512MB DDR 200MHz\', \'category\': \'Null\', \'subcategory\': \'Price 249675-001\', \'brand\': \'New 249675-001\', \'sku\': \'"
600,{'Output': 'match'},"00000,  3610170566816,  3610170566816,  3610170566816,  3610170566816,  36101705"
601,{'Output': 'mismatch'},"\': \'293472-B22 HP 160GB/320GB Super DLT HDD\', \'subcategory\': \'160/320 Super DLT 16MB/s 4.16TB 26 Drive 5U Rack-Mounted Tape Library\', \'sku\': \'293472B"
602,{'Output': 'match'},"post Nederland vanaf € 25,-\': \'€ 0,-\', \'description\': \'  \""Gigabyte GB-BKi3HA-7100 (rev. 1.0)\"" \""Null\""   \""Description:1 x 1.5TB 3.5 inch SATA Hard Drive\"", \'title\': \'Gigabyte GB-BKi"
603,{'Output': 'mismatch'},"{""Output"": ""match""}"
604,{'Output': 'mismatch'},"\', \'description\': '  \""356816-001 HP Proliant ML350T G4p 3.2GHz 2MB Cache 512MB RAM 2xSATA 2xSCSI 2x10/100 Ethernet 2x1000Base-T 2x100"
605,{'Output': 'mismatch'},"0 rpm 1 x 1650 rpm\', \'description\': \'  \""Co9050004ww Airflow Fan 2 x 120 mm 3-pin 1650 rpm 1650 rpm 1 x 63.5 CFM 1 x 39.8 CFM 2 x 39"
606,{'Output': 'mismatch'},3.5 inch drive 146GB 15K 3.5 inch drive 146GB 15K 3.5 inch drive 146GB 15K 3.5 inch drive 146GB 15K 3.5 inch drive 146GB 15K 3.5 inch
607,{'Output': 'mismatch'},"ewlett-Packard Company\', \'description\': \'  \""HP 144296-HP 144296 14.1\""@en 14.1\"" 14.1\"" 14.1\"" 14.1\"" 14.1\"" 14.1\"" 14.1\"""
608,{'Output': 'mismatch'},"2b1333]\', \'brand\': \'Lenovo\', \'category\': \'\', \'Category\': \'Memory\', \'Sub-Category\': \'Memory\', \'Generation\': \'1333MHz\', \'Part Number\': \'CMK16GX4M2B1333\', \'Products ID\': \'4554"
609,{'Output': 'match'},"079531899644, 0079531899645, 0079531899646, 0079531899647, 0079531899648, 007953"
610,{'Output': 'mismatch'},"title\': \'431943-003 HP 146-GB 15K 3.5 SP SAS HDD\', \'category\': \'Hard Drive\', \'subcategory\': \'146GB 15K 3.5 SP SAS HDD\', \'brand\': \'HP\', \'sku\': \'431943"
611,{'Output': 'mismatch'},"igabit Ethernet\', \'description\': \'  ""345021-B21 Hewlett-Packard 1 GB 2.5 inch 10000 RPM Hard Drive"", ""Null"" ""345021-B21 10000 RPM 2.5 inch Hard Drive 1 GB 345021-B"
612,{'Output': 'mismatch'},"(2.66GHz)\', \'sku\': \'493243b22\', \'type\': \'Description:HP Xeon X3330 2.66GHz DL120 G5 ""Null"" 493243-B22\' }', 'Entity_2': '{\'title\': \'493"
613,{'Output': 'mismatch'},"\'description\': \'  \""325134001\""@en', \'title\': \'HPE ProLiant DL360 Gen8 325134001 325134001 325134001 325134001 325"
614,{'Output': 'mismatch'},"\': \'  ""628061-S21-SC 3000GB 7.2K 3.5 SATA 6G 22-Position SATA Plug Hard Drive - Hot-Swap - Gen8 - 7200RPM - 512 Bytes/Sec - 6G = 6Gb/sec (750"
615,{'Output': 'match'},"\'sku\': \'632429-003\', \'type\': \'2.5-inch (SFF) Serial Attached SCSI (SAS)6G SCL SC Ent\'}'} -> mismatch'}

{'Entity_1': '{\""brand\"": \""AMD\"", \""category\"": \""Processors\"", \""Categorie\"": \""Processors\"", \""description\"": \"""
616,{'Output': 'mismatch'},"000 323146-B21 3.06GHz 512MB FC 3.06GHz 323146-B21  \""D', \'title\': \'323146-B21 BL20P G2 (1P) Xeon 3.06GHz\', \'subcategory"
617,{'Output': 'mismatch'},"\': \'3.5 inch 10K 3.5 DP NHP SAS Hard Drive\', \'description\': \'  \""508429-001 HP 400-GB 10K 3.5 DP NHP SAS HDD\"" \""HP 508429-001 HDD Part# -508"
618,{'Output': 'mismatch'},"]\', \'category\': \'Electronics_Supplies\', \'description\': \""\""}', 'Entity_2': '{\""title\"": \""HP - 10000000000000000000000000000000000000000000000"
619,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
620,{'Output': 'mismatch'},"\'ML370 G5\', \'brand\': \'HP\', \'sku\': \'462711-B21\', \'type\': \'Intel Xeon X5450 3.0GHz ML370 G5 (3.0GHz/4-core/12MB/120W) CPQFull Processor Option KitPart Number"
621,{'Output': 'mismatch'},"description\': \'  \""Corsair Carbide SPEC-02 - 240mm 120mm 120mm 120mm 120mm 120mm 120mm 120mm 120mm 120mm 120mm 120mm 120mm"
622,{'Output': 'mismatch'},"'}', 'Entity_2': '{\""title\"": \""HP 431943-003 146GB 15K 3.5 SP SAS 5 Pack\"", \""category\"": \""Hard Drive\"", \""subcategory\"": \""146GB 15K 3.5 SP SAS 5 Pack\"", \""brand\"": \""HP\"", \""sku"
623,{'Output': 'mismatch'},"1005D\', \'description\': \'  \""TP-Link TL-SG1005D 5-Port Gigabit Desktop Switch\""@en', \'title\': \'TP-Link TL-SG1005D 5-Port Gigabit Desktop Switch\', \'subcategory\': \'Network Switches\', \'brand\': \'TP-Link\', \'"
624,{'Output': 'mismatch'},"0GB\', \'description\': \'  \""Apple iMac 24\"" 2.4GHz i5 4GB RAM 500GB HDD 1920x1080 1080p 1080p 1080p 1080p 1080p 1080p"
625,{'Output': 'mismatch'},"200-GB 6G 2.5 SAS SC SSD 10 Pack\', \'subcategory\': \'SAS SSD 200GB 6G 2.5\"" 10 Pack\'}, {\'title\': \'653078-B21 HP G8 G9 200-GB 6G 2."
626,{'Output': 'mismatch'},"sku\': \'359623b21\', \'type\': \'Xeon\'}', 'Entity_2': '{\""title\"": \""359623-B21 BL20P G2 Xeon 2.8GHz 1M 512MB\"", \""category\"": \""Proliant BL20p G2 - Blade"
627,{'Output': 'mismatch'},"\': \'st1000dm0032pack\', \'type\': \'SATA 6.0 Gbps\' }', 'Entity_2': '{\""title\"": \""Seagate ST1000DM003 1TB 3.5 inch Internal Hard Drive - Prijzen \""@NL Tweakers\""@NL\"", \""category\"": \"""
628,{'Output': 'match'},"{""Output"": ""match""}"
629,{'Output': 'mismatch'},"': \'629142-B21 HP FlexFabric 10Gb 2-Port 554FLR Adapter\', \'category\': \'Server Adapter\', \'subcategory\': \'Description:HP FlexFabric 10Gb 2-Port 554FLR AdapterPart Number(s)Manufacturer Part# 629142-B21"
630,{'Output': 'match'},"3, 4052305259450, 5053460929492, 5053460929492, 5053460929492, 5053460929492, 50"
631,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
632,{'Output': 'mismatch'},"Swap FCAL Hard Drive\', \'brand\': \'HP\', \'sku\': \'518736001\', \'type\': \'Hard Drive Hot-Swap\', \'description\': \'  ""518736-001 HP 450-GB 10K FC-AL "" ""Null""   ""Description:2 x"
633,{'Output': 'mismatch'},.5 SATA 6G 7.2K 3.5 SATA SC 3.5 6G 7.2K 3.5 SATA SC 3.5 6G 7.2K 3.5 SATA SC 3.5 6G 7.2K 3.5 SATA SC 3.5 6G 7
634,{'Output': 'mismatch'},"Accessories\', \'description\': \'  \""HP 10000000000000000000000000000000000000000000000000000000000000000000"
635,{'Output': 'mismatch'},"category\': \'Null\', \'subcategory\': \'New 643778-B21 Wholesale Price 643778-B21\', \'brand\': \'StorageWorks\', \'sku\': \'643778b21\', \'type\': \'Intel Xeon E78867 2.13GHz BL6"
636,{'Output': 'mismatch'},"\'description\': \'  \""Gigabyte GA-Z170-HD3P - Prijzen \""@NL Tweakers\""@NL  \""Description:Gigabyte GA-Z170-HD3P - Prijzen \""@NL Tweakers\""@NL  \""Description:Gigabyte GA-Z170-HD3P - Prijzen \"""
637,{'Output': 'match'},"31130362\', \'SKU\': \'TEW818DRU\', \'description\': \'  \""Trendnet AC1900 300 Mbps 300 Mbps 1000 Mbps 1000 Mbps 1000 Mbps 1000 Mbps 1000 Mbps 10"
638,{'Output': 'match'},"type\': \'Memory Module\'', 'Entity_2': '{\'title\': \'Infineon 127005-031 256MB 168p PC133 CL3 18c 32x4 1Rx4 3.3V ECC RDIMM RFB\', \'category\': \'Memory"
639,{'Output': 'mismatch'},2TB 7.2K 3.5 SATA Hard Drive 6G 2000GB 2000GB 2000GB 2000GB 2000GB 2000GB 2000GB 2000GB 2000GB 2000GB 2
640,{'Output': 'match'},"000000000000\', \'description\': \'  \""TP-Link TL-SG1016 16-Port 10/100 Mbps Unmanaged Switch 1000Base-T 10/100/1000 Mbps Ethernet Switch 10/100/1000"
641,{'Output': 'match'},"\""description\"": \""  \""CruCial CT240BX200SSD1 HDI 240GB SSD SATAIII MLC 2.5in Retail\""  \""CT240BX200SSD1 HDI 240GB SSD SA\""  \""CruCial CT240BX200SSD1"
642,{'Output': 'mismatch'},"{""title"": ""Crucial Ballistix Sport 8GB 2400 MHz 288-pin DDR4 SDRAM DIMM""}"
643,{'Output': 'mismatch'},"6TB 3.5 SAS 7.2K 6G 3.5 HDD\', \'subcategory\': \'6TB 3.5-inch LFF Serial Attached SCSI (SAS)6G 7.2K Hot-Plug Midline (MDL) Hard Drive\', \'brand\': \'HPE\', \'sku\': \'78299"
644,{'Output': 'mismatch'},"HP Original 408850-B21 1GB 2pcs 512MB 240p PC2-5300 CL5 18c 64x8 Fully Buffered ECC DDR2-667 FBDIMM N"", ""408850-B21 1GB 2pcs 51"
645,{'Output': 'mismatch'},"Drive\', \'description\': \'  \""359461-001 5 Pack\""@en 359461-001 5 Pack 10K 256MB Cache 120GB 3.5\"" Hard Drive 3.5\"" 120GB 10K RPM 256"
646,{'Output': 'mismatch'},"el\': \'1\', \'description\': \'  \""Asus Prime H270-Pro\""@en | 100000000000000000000000000000000000000000000000000000"
647,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
648,{'Output': 'match'},"0,-\', \'Pakketpost vanaf € 100,-\': \'€ 3,95\', \'Pakketpost vanaf € 10,-\': \'€ 0,-\', \'Pakketpost vanaf € 100,-\': \'€ 3,95\', \'Pakketpost vanaf € 1"
649,{'Output': 'mismatch'},"{""title"": ""Intel Core i7 7700 Kaby Lake Desktop Processor/CPU""}"
650,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
651,{'Output': 'mismatch'},"DL360 G5, HP Proliant DL380 G5, HP Proliant DL380 G6, HP Proliant DL380 G7, HP Proliant DL380 G8, HP Proliant DL380 G9, HP Proliant DL380 G10, HP Proliant DL3"
652,{'Output': 'mismatch'},"\', \'description\': \'  ""359623-B21 HP ProLiant BL20p 2.4GHz 2.43GHz 2MB Cache 2GB RAM 1000W 1200W 1200W 1200W 1200W 1200W"
653,{'Output': 'mismatch'},"description\': \'  \""Crucial 8GB DDR4 2400 MT/s 1.2V 1.2V 8GB DDR4 2400 MT/s 1.2V 8GB DDR4 2400 MT/s 1.2V 8GB DDR4 2400 MT/s 1."
654,{'Output': 'mismatch'},"\'description\': \'  \""397411-B21 2GB 2x1GB 667MHz PC2-5300 DDR II SDRAM Memory Module\"", \""Null\"" Price 397411-B21\"" \""New 397411-B21 Memory Module 2GB 2x1GB"
655,{'Output': 'mismatch'},"GHz ML370 G5\', \'category\': \'462711-B21 HP X5450 3.0GHz ML370 G5\', \'subcategory\': \'Xeon X5450 ML370 G5\', \'brand\': \'HP\', \'sku\': \'462711b21"
656,{'Output': 'mismatch'},"\'subcategory\': \'Hard Drives\', \'description\': \'  \""Seagate Barracuda 3.5\"" 500GB 7200RPM SATA Hard Drive - ST3500630NS\""@en 500GB 7200RPM SATA Hard Drive - ST3500630NS"
657,{'Output': 'mismatch'},"4,95\', \'Pakketpost (tot € 20,-)\': \'€ 4,95\', \'Pakketpost (tot € 20,-) 100% kwaliteit\': \'€ 4,95\', \'Pakketpost (tot € 20,-) 100% kwaliteit"
658,{'Output': 'mismatch'},"{""price"": ""$129.99""}"
659,{'Output': 'mismatch'},/12MB Cache/1333MHz/120W) 45nm 45nm 45nm 45nm 45nm 45nm 45nm 45nm 45nm 45nm 45nm 45nm 45nm 45nm 45nm 45
660,{'Output': 'mismatch'},"0,-\', \'Pakketpost International\': \'€ 0,-\', \'description\': \'  ""DS1517+ 8GB 1.14829 EUR"", ""Null"" ""DS1517+ 8GB 1.14829 EUR"", ""Null"" ""DS1517+ 8GB"
661,{'Output': 'match'},"000]\', \'category\': \'Hard Drive\', \'brand\': \'HP\', \'description\': \'  \""HP 417190-002 72-GB 15K 3.5 DP SAS 5 Pack\"" \""HP 417190-002 Part# -417190"
662,{'Output': 'mismatch'},")\': \'4\', \'Description\': \'  \""Element 46\""@en 48-Channel Audio Interface 48-Channel 24-Bit 192kHz 48-Channel 24-Bit 192kHz 48-Channel 24-Bit 192kHz 48-Channel 24-B"
663,{'Output': 'mismatch'},"GB 15K 3.5 3072MB/s SAS Hard Drive 2 Pack\"" \""Null\""   \""Description:431943-003 HP 146GB 15K 3.5 3072MB/s SAS Hard Drive 2 Pack\"" \""Null\""   \""Description:43194"
664,{'Output': 'mismatch'},10/100 Mbps - 10000000000000000000000000000000000000000000000000000000000000000000000
665,{'Output': 'mismatch'},"0c G8\', \'subcategory\': \'Description:HP Intel Xeon E5-2603 1.8GHz BL460c G8Full Processor Option KitPart Number(s)Manufacturer Part# 667805-B21\', \'brand\': \'HP\', \'sku\': \'667805b21\', \'"
666,{'Output': 'mismatch'},"st1000dm003]\', \'category\': \'\', \'Manufacturer\': \'Seagate\', \'Manufacturer Part #\': \'ST1000DM003\', \'Product Line\': \'Barracuda\', \'Product Type\': \'Internal Hard Drive\', \'Form Factor\': \'3.5-inch\', \'Capacity\': \'"
667,{'Output': 'match'},"description\': \'  \""AOC Value 22\"" \""AOC Value 22\"" 22\"" 1680x1050 1920x1080 1000:1 1000:1 1000:1 1000:1 1000:1"
668,{'Output': 'mismatch'},"{""Match"": ""match""}"
669,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
670,{'Output': 'mismatch'},"Type (Full)\': \'SATA Hard Drive\', \'Description\': \'  \""WD 1000GB 3.5\"" SATA Hard Drive\""@en  \""WD 1000GB 3.5\"" SATA Hard Drive\""@en  \""WD 1000GB 3.5\"" SATA Hard Drive\""@en  \""WD"
671,{'Output': 'mismatch'},"2.70GHz, 6MB Cache, 3.30GHz Turbo, 125W, 125W, 125W, 125W, 125W, 125W, 125W, 125W, 125W, 125W,"
672,{'Output': 'mismatch'},"50330NS Seagate 750-GB 15K 3.5 3G SATA\', \'subcategory\': \'ST3750330NS SATA 2 Pack Wholesale Price\', \'sku\': \'st3750330ns2pack, st3750330ns2packsc\', \'type"
673,{'Output': 'match'},"\'6380 2.5GHz 16MB 115W 16C 115W (OS6380WKTGGHKWOF)\', \'sku\': [\'os6380wktgghkwof\'], \'type\': \'Processor\'', 'Entity_2': '{\'title\': \'"
674,{'Output': 'mismatch'},"2 Cache, 4x 128-bit Memory Channels, 128-bit Memory Bus, 128-bit Memory Controller, 128-bit Memory Controller, 128-bit Memory Controller, 128-bit Memory Controller, 128-bit Memory Controller, 128-bit Memory Controller, 128-bit Memory Controller, 1"
675,{'Output': 'mismatch'},"36\', \'description\': \'  \""Corsair CMK32GX4M2A2666C16 32GB (2 x 16GB) DDR4 2666MHz 16-18-18-36 Memory Module\"" \""Null\""   \""Description: Corsair CMK32GX4M2"
676,{'Output': 'mismatch'},"\'Network Interface Card\', \'brand\': \'Dell\', \'description\': \'  ""KVR21N15S8K216 Dell 10/100 Ethernet Adapter 10/100 Base-T 10/100 Mbps 10/100 Base-T 10/100 Mbps 10"
677,{'Output': 'mismatch'},"DP SAS HDD\', \'subcategory\': \'430165003 2Pack\', \'sku\': \'4301650032pack\', \'type\': \'SAS 10K 2.5 DP 146GB 3G 3.5ms 3072MB/s 2.5 inches"
678,{'Output': 'mismatch'},"Profile)\', \'description\': \'  \""HP 432094-B21 146GB 15K 3.5 inch Internal SAS Hard Drive\""  \""HP 432094-B21 146GB 15K 3.5 inch Internal SAS Hard Drive\""  \""HP 4320"
679,{'Output': 'mismatch'},"\': \'New\', \'sku\': \'658102-001-SC\', \'type\': \'Hard Drive - Hot-Swap - Gen8\', \'description\': \'  ""658102-001-SC HP G8 G9 2-TB 6G 7.2K 3.5 SATA SC"
