,output,predict
417,{'Output': 'match'},"agate 1TB 7.2K SATA 3.5-inch Enterprise Class Hard Drive"" ""ST31000524NS Part# -ST31000524NS""  ""Description:1 x Seagate 1TB 7.2K SATA 3.5-inch Enterprise Class Hard DriveIn tray (as pictured)For Dell PowerEdge ServersGenuine"
418,{'Output': 'mismatch'},"UK""@, \'title\': \'DS1517+ 5 Bay Synology Desktop NAS Enclosure with 8GB\', \'subcategory\': \'DS1517+ (8GB)\', \'brand\': \'SCAN UK\', \'sku\': \'ds15178gb\', \'type\': \'5 Bay Synology DS1517"
419,{'Output': 'mismatch'},"-\', \'description\': \'  ""Intel Core i7-7700K 4.2 GHz Quad-Core Processor (Boxed) - Prijzen \""@NL Tweakers\""@NL"" ""Intel Core i7-7700K 4.2 GHz Quad-Core Processor (Boxed) - Prijzen \""@NL Tweakers\""@NL"" ""Int"
420,{'Output': 'mismatch'},"""\', \'description\': \'  ""ST2000NM0011-SC 2TB 7200RPM SATA 6Gb/s 64MB Cache Hard Drive - OEM (ST2000NM0011-SC)""@en ""▷ ST2000NM0011-SC 2TB 7200RPM S"
421,{'Output': 'mismatch'},"adro K1200 Graphics card - 4GB DDR5 512 Cores"" ""PNY Nvidia Quadro K1200 Graphics card - 4GB DDR5 512 Cores"" ""PNY Nvidia Quadro K1200 Graphics card - 4GB DDR5 512 Cores"" ""PNY Nvidia Quadro K"
422,{'Output': 'mismatch'},"Description :\': \'  ""AMD FX-6350, 3.9GHz, 6-Core, Vishera, 125W, AM3+\', \'title\': \'AMD FX-6350, 3.9GHz, 6-Core, Vishera, 125W, AM3+\', \'sku\': \'cp"
423,{'Output': 'match'},"\'type\': \'Server\', \'description\': \'  ""345020-B21 BL20P G2 (2P) Xeon 3.2GHz 1MB"", ""Null"" Price 345020-B21"" 1MB Wholesale 345020-B21 \', \'manufacturer\': \'"
424,{'Output': 'mismatch'},"K32GX4M4B3200C16W""@en\', \'description\': \'  ""Corsair Vengeance LPX White 32GB (4x8GB) DDR4 PC4-25600 3200MHz Quad Channel Kit ""@en 4x8GB | CMK32GX4M4B3200C1"
425,{'Output': 'mismatch'},"12MB Memory M1 Part#359623-B21"" ""Null""   ""Description: HP Proliant BL20p G2 Server Xeon 2.8GHz/1MB 1P 512MB Memory M1 Part#359623-B21"" ""Price:USD, ""$129.95""\'}', 'Output': 'mismatch"
426,{'Output': 'mismatch'},"al Core\', \'Socket Type\': \'LGA1366\', \'Manufacturer\': \'HP\', \'description\': \'  \""643772-B21 HP Proliant X7950 DA Processor\"", \""Null\"" ""New 643772-B21 Processor Wholesale Price""', \'title\': \'6"
427,{'Output': 'mismatch'},"33 MHz\', \'description\': \'  ""AMD FX 4300 Quad Core Processor"" "" Componentes PC - AMD FX 4300 Quad Core Processor\', \'title\': \'AMD FX 4300 Quad Core Processor\', \'subcategory\': \'AMDFX4300\', \'sku\':"
428,{'Output': 'mismatch'},"Drive\', \'sku\': \'417190002\', \'type\': \'Hard Drive\', \'description\': \'  ""417190-002 HP 72-GB 15K 3.5 DP SAS"" ""Null""   ""Description:5 x 72GB Serial Attached SCSI (SAS) 3."
429,{'Output': 'mismatch'},"00658-B21\', \'Products ID\': \'142302\', \'Capacity\': \'2GB\', \'Form Factor\': \'DIMM\', \'Description\': \'  ""2GB 1333MHz DDR2 DIMM Memory Module (DIMM) HP 500658-B21"" """
430,{'Output': 'mismatch'},"HP 80-GB 1.5G 7.2K 3.5 SATA HDD\', \'sku\': \'dl320g5p349237b21\', \'type\': \'Hard Drive - Hot-Swap\', \'price\': \'""$129.99"", ""USD""\', \'description\': \'"
431,{'Output': 'mismatch'},"33 MHz\', \'Memory Type\': \'SDRAM\', \'Memory Size\': \'1GB\', \'Memory Slots\': \'1\', \'description\': \'  \""323450-001 HP Proliant Server 8500 1GB\"" ""Null""   ""Description: Proliant Server 8500 1GB\"
432,{'Output': 'mismatch'},"PCIe\', \'Controller Type\': \'RAID Controller\', \'Cache Memory\': \'128MB\', \'Cache Memory Type\': \'DRAM\', \'Cache Memory Size\': \'128MB\', \'Cache Memory Speed\': \'133MHz\', \'Controller RAID Level\': \'RAID 0, RAID 1"
433,{'Output': 'mismatch'},"Nederland (vanaf € 50,-)\': \'€ 0,-\', \'Pakketpost (vanaf € 25,-)\': \'€ 0,-\', \'Pakketpost (vanaf € 20,-)\': \'€ 0,-\', \'Pakketpost (vanaf € 20,-)\': \'€ 0,-\', \'Pakket"
434,{'Output': 'mismatch'},"'description\': \'  ""432094-B21 HP 146-GB 15K 3.5 SP SAS 2 Pack "" ""HP 432094-B21 Part# -432094-B21-2Pack""  ""Descriptio\', \'price\': \'""USD""\', \'subcategory\': \'"
435,{'Output': 'mismatch'},"6G 10K 2.5-inch 146GB 10K SAS Hard Drive""  ""Descriptio\', \'title\': \'Null\', \'subcategory\': \'\', \'sku\': \'DG0146FAMWL\', \'type\': \'Description:5 x 146GB 2.5-inch 6"
436,{'Output': 'mismatch'},"8 GB - KVR21N15S8K2/16"" ""Null""   ""Description:Kingston ValueRAM - DDR4 16 GB: 2 x 8 GB - KVR21N15S8K2/16""@en-US ""RAM - Kingston ValueRAM - DDR4 16 GB: 2 x 8 GB - KVR21N"
437,{'Output': 'mismatch'},"'7200RPM\', \'Cache\': \'None\', \'description\': \'  ""ST3500630NS Seagate 500GB 7200RPM 3.5 inches x 1/3H (LFF) SATA 300MB/s Hard Drive"", ""Null"" ""New ST3500630NS 5Pack"
438,{'Output': 'match'},"', \'brand\': \'Seagate\', \'sku\': \'STEA1000400\', \'type\': \'Hard Drive\', \'description_short\': \'1TB Zwart\', \'title_short\': \'1TB Zwart\', \'sku_short\': \'STEA1000400\',"
439,{'Output': 'mismatch'},"\'495916-B21 HP E5506 2.13GHz ML350 G6 CPU Kit\', \'category\': \'\', \'subcategory\': \'\', \'brand\': \'HP\', \'sku\': \'495916b21\', \'type\': \'Description: Intel Xeon E5"
440,{'Output': 'match'},"u\': \'CMK32GX4M4A2400C14\', \'type\': \'Memory\'}', 'Entity_2': '{\'title\': \'Corsair Vengeance LPX 16GB (2 x 8GB) DDR4 DRAM 2400MHz CMK32GX4M2B2400C14\"
441,{'Output': 'mismatch'},"ATA) Connector\', \'description\': \'  ""658071-B21 HP 500GB 7.2K 3.5 1.5G SATA"" ""New 658071-B21 Kit Wholesale Price ST3500630NS SATA 5 Pack Wholesale Price ST3500630NS SATA"
442,{'Output': 'match'},"{""Output"": ""match""}"
443,{'Output': 'match'},"Speed\': \'2.4 GHz\', \'Maximum RAM\': \'32 GB\', \'Price\': \'USD"", ""$1129.00""\', \'description\': \'  ""495916-B21 Intel Xeon Quad-Core 2.4 GHz 32GB Server Processor Upgrade"" ""Description: Intel Xeon"
444,{'Output': 'match'},"""$11999.95 CAD""\', \'description\': \'  ""338974-B21 HP DL760 G2 8GB 133MHz ECC SDRAM Memory, 4x 36.4GB 10K Hot Pluggable, 1.44 MB Diskette Drive, Integrated HP NC7170 Dual-Port"
445,{'Output': 'mismatch'},"', \'Pakketpost (vanaf € 15,-)\': \'€ 0,-\', \'Pakketpost (vanaf € 10,-)\': \'€ 0,-\', \'Pakketpost (vanaf € 5,-)\': \'€ 0,-\', \'Pakketpost (vanaf € 2,-)\': \'€ 0,-\', \"
446,{'Output': 'mismatch'},"Speed\': \'15000 RPM\', \'Cache\': \'None\', \'description\': \'  ""HP 36GB 10K SAS Internal Hard Drive"" ""HP Proliant HardDrive 36GB 10K SAS Internal Hard Drive""', \'title\': \'HP 36GB 10K SAS Internal Hard Drive\', \'"
447,{'Output': 'mismatch'},"sku\': \'430169-002\', \'type\': \'2.5-inch Serial Attached SCSI (SAS) SFF3G Dual Port Hot-Plug 15K Hard Disk Drive\', \'description\': \'  ""430169-002 HP 72-GB 3G 15K 2.5"
448,{'Output': 'mismatch'},"11\', \'Type\': \'Hard Drive\', \'Form Factor\': \'3.5 inch x 1 inch Plug-in Module\', \'Capacity\': \'100GB\', \'Interface Type\': \'SAS\', \'Data Transfer Rate\': \'10GB/s\', \'Rotational Speed\': \'10000RPM"
449,{'Output': 'match'},"2.13GHz Quad Core Processor Kit""@en ""▷ HP\', \'title\': \'637414-B21 HP Xeon E5607 2.13GHz Quad Core Processor Kit\', \'subcategory\': \'Description: HP BL460c G7 Intel Xeon E5607 Processor Kit\', \"
450,{'Output': 'mismatch'},"""   ""Description: Seagate 1-TB 7.2K 3.5 6G SP SATA ST1000NM0033""  ""Descrip\', \'title\': \'Seagate 1-TB 7.2K 3.5 6G SP SATA ST1000NM0033\', \'subcategory\': \'\"
451,{'Output': 'mismatch'},"dm00310pack\']', \'type\': \'Hard Drive\', \'description\': \'  ""ST1000DM003 Seagate 1-TB 7.2K 3.5 6G SATA"" ""New ST1000DM003 SATA 5 Pack Wholesale""   ""Price:USD, ""$119.99"
452,{'Output': 'mismatch'},"'title\': \'4th Generation Intel® Core™ i3 3.6GHz Socket LGA1150 ""@en CoreAndtrade; | BX80646I34160 Novatech\', \'subcategory\': \'Intel Core i3\', \'sku\': \'bx80646i34160\', \'type"
453,{'Output': 'mismatch'},"', \'brand\': \'AMD\', \'sku\': \'yd180xbcaewof\', \'type\': \'Processor\', \'mpn\': \'[yd180xbcae]\'}', 'Entity_2': '{\'title\': \'AMD Ryzen 7 1800X 8 Core (Socket AM4) Processor -"
454,{'Output': 'mismatch'},"'description\': \'  \""mz7ke512bw 512MB DDR3 SDRAM 2Rx8 1.35V ECC SODIMM RDIMM R\""  ""Description: 512MB DDR3 SDRAM 2Rx8 1.35V ECC SODIMM RDIMM R"", \'title\': \'mz7ke5"
455,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
456,{'Output': 'mismatch'},"22b22]\', \'category\': \'Memory\', \'Sub-Category\': \'DDR3 SODIMM\', \'brand\': \'Kingston\', \'Part Number\': \'BLS822B22/128\', \'Products ID\': \'111211\', \'Type\': \'2GB DDR"
457,{'Output': 'mismatch'},"': \'€ 0,-\', \'description\': \'  ""Corsair Flash Voyager Slider X2 256GB Blauw""@en USB-sticks LN111100 - CMFSL3X2-256GB | SCAN UK""@en  ""5\', \'title\': \'Corsair Flash Voyager Slider X2 2"
458,{'Output': 'mismatch'},"SC SC Wholesale 658102-001sc"" ""New 658102-001-SC SC Wholesale 658102-001sc"" ""New 658102-001-SC SC Wholesale 658102-001sc"" ""New 658102-001-"
459,{'Output': 'mismatch'},"{""Output"": ""match""}"
460,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
461,{'Output': 'mismatch'},"', \'description\': \'  ""HP 430165-003 146GB 10K 2.5-inch SAS Hard Drive""@en ""HP 430165-003 146GB 10K 2.5-inch SAS Hard Drive""@en Hard Drive - Hot-Swap\', \'title\': \'HP"
462,{'Output': 'mismatch'},"00 2133MHz Dual Channel Kit""  ""Corsair Vengeance LPX Black 32GB (2x16GB) DDR4 PC4-17000 2133MHz Dual Channel Kit""@en ""Corsair Vengeance LPX Black 32GB (2x16GB) DDR4 PC4-17000 21"
463,{'Output': 'mismatch'},"Part Number\': \'397411-B21\', \'description\': \'  ""397411-B21 Genuine HP Memory 2GB (2 x 1GB) PC2-5300 DDR II SDRAM"" ""Null""   ""Description:2GB (2 x 1GB) PC2-5300 DDR II SDRAM"""
464,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
465,{'Output': 'mismatch'},"description\': \'  ""Asus GeForce GT 730 1GB GDDR5 128-bit PCI Express 2.0 x16 DVI-I HDMI DP VGA Passive LP\', \'title\': \'Asus GeForce GT 730 1GB GDDR5 128-bit PCI Express 2.0 x16 DVI-I HDMI D"
466,{'Output': 'mismatch'},"orie\': \'Computers & Peripherals\', \'Sub-Category\': \'Computers\', \'Manufacturer\': \'Zotac International\', \'Product ID\': \'458409\', \'description\': \'  ""Zotac - GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 16X Video Card ZT"
467,{'Output': 'match'},"\'5032037062763\', \'description\': \'  \""Intel i5-4460, 3.2GHz, 4-Core, Haswell, 84W, LGA1150\"", ""Null""   ""Description:Intel i5-4460 3.2GHz 4-Core Haswell 84W"
468,{'Output': 'mismatch'},".2K 3.5 SATA SC\', \'category\': \'Hard Drive\', \'subcategory\': \'7.2K\', \'brand\': \'HP\', \'sku\': \'658102001\', \'type\': \'Hard Drive - Hot-Swap - Gen8\', \'description\': \'  ""65"
469,{'Output': 'mismatch'},"sku\': \'CMZ4GX3M1A1600C9B\', \'type\': \'4GB DDR3 1600MHz CL9 DIMM Module\', \'memory_size\': \'4GB\', \'memory_speed\': \'1600MHz\', \'memory_type\': \'DDR3 SDRAM"
470,{'Output': 'match'},"'Sandisk\', \'sku\': \'sdcz33032gb35\', \'type\': \'USB flash drive\', \'description\': \'  ""Sandisk Cruzer Ultra 32GB USB 3.0""@en ""USB flash drive 32GB""@en  ""                     Sandisk Cruzer Ultra 32GB USB 3.0"
471,{'Output': 'mismatch'},"category\': \'Description:ST31000524NS Seagate 1-TB 7.2K 3.5 3G SATAPart Number(s) Hewlett-Packard Part# st31000524ns\', \'sku\': \'st31000524ns\', \'type\': \'Hard Drive\', \"
472,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
473,{'Output': 'mismatch'},"\'description\': \'  ""508429-001 HP 400-GB 10K 3.5 DP NHP SAS HDD"" ""New 508429-001 SAS 2 Pack Wholesale Price 508429-001-2Pack"" ""Null"" Price 508429-001-"
474,{'Output': 'mismatch'},"description\': \'  ""456896-001-5Pack HP 400-GB 10K 3.5 DP SAS HDD""   ""Description:400GB Serial Attached SCSI (SAS) 3.5-inch HDD""   ""456896-001-5Pack HP 400-GB 10K 3"
475,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
476,{'Output': 'mismatch'},"\'subcategory\': \'Price\', \'brand\': \'BD\', \'sku\': \'BD03655B28\', \'type\': \'Hard Drive Hot-Swap\', \'description\': \'  ""BD03655B28 HP 36.4-GB 10K FC-AL"" ""Null"" Price BD0"
477,{'Output': 'mismatch'},"'/sku\': \'[90ya00nnm0ua00]\', \'/mpn\': \'[90YA00NN-M0UA00]\', \'brand\': \'Asus\', \'category\': \'7.1 (90YA00NN-M0UA00)\', \'Taux de distorsion harmonique en sort"
478,{'Output': 'mismatch'},"'7.2ms\', \'description\': \'  ""ST31000640NS Seagate 1TB 7.2K 3.5 SATA HDD"" ""Null""   ""Description:Seagate 1TB 7.2K 3.5-inch SATA HDD"" ""Null""   ""Description:Seagate 1TB 7.2K"
479,{'Output': 'mismatch'},"'sku\': \'cmr16gx4m2a2666c16\', \'type\': \'Description: Corsair Vengeance LED CMU64GX4M4C3000C15R - Prijzen ""@NL Tweakers""@NL\', \'description\': \'  ""Corsair Vengeance LED CMU64GX"
480,{'Output': 'mismatch'},"000340AS, 1TB - Prijzen ""@NL ST31000340AS Tweakers""@NL\', \'subcategory\': \'Price\', \'sku\': \'st31000340as\', \'type\': \'Hard Drive - Desktop\', \'description\': \'  ""Seagate Barracuda"
481,{'Output': 'mismatch'},"'/mpn\': \'[653078b]\', \'brand\': \'Intel\', \'category\': \'HP\', \'Category\': \'Proliant Processor\', \'Sub-Category\': \'Intel Xeon\', \'Generation\': \'G3\', \'Part Number\': \'653078-B"
482,{'Output': 'mismatch'},"0K 2.5 DP SAS 2 Pack ""   ""Description:2 x 146GB Serial Attached SCSI (SAS) 2 Pack\', \'price\': \'""USD""\', \'description\': \'  ""430165-003 HP 146-GB 3G 10K 2.5 DP SAS 2 Pack """
483,{'Output': 'mismatch'},"\'description\': \'  ""430169-002 HP 72-GB 15K 2.5 DP SAS HDD"", ""Null"" ""New HP 430169-002 HDD Wholesale Price 430169-002""  ""Description:\'}', 'Entity_2': '{\'title\': \'43"
484,{'Output': 'mismatch'},"119,99\', \'Pakketpost DPD\': \'€ 3,95\', \'iDeal\': \'€ 0,-\', \'Totaal\': \'€ 119,99\', \'Pakketpost vanaf € 99,-\': \'€ 3,95\', \'Pakketpost Nederland\"
485,{'Output': 'mismatch'},"7.2K 3.5 SATA SC Hard Drive\', \'subcategory\': \'Hard Drives\', \'sku\': \'st2000nm0011\', \'type\': \'Hard Drive\', \'description\': \'  ""ST2000NM0011 HP G8 G9 2-TB 6G 7.2"
486,{'Output': 'match'},"57110 4MB\', \'Uitvoering\': \'HP Proliant 57110 4MB\', \'EAN\': \'05711045296741\', \'SKU\': \'5711045296741, 3226801808677"
487,{'Output': 'match'},"05-B21 HP 64-GB (8x8GB) PC2-5300 SDRAM Kit\', \'category\': \'Memory & Storage\', \'subcategory\': \'Memory & Storage\', \'brand\': \'HP\', \'sku\': \'495605b21\', \'type\': \'RAM\',"
488,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
489,{'Output': 'mismatch'},"46-GB 15K 3.5 SP SAS HDD"" ""HP 431943-003 HDD Part# -431943-003""  ""Description:146GB""\', \'price\': \'""$169.02"" ""USD""\', \'description\': \'  ""431943-003"
490,{'Output': 'mismatch'},"\', \'Form Factor\': \'3.5 inches x 1/3H\', \'Interface\': \'Serial Attachment SCSI (SAS)\', \'Spindle Speed\': \'15000RPM\', \'price\': \'""USD"", ""$1299.95""\', \'description\': \'  ""430165-0"
491,{'Output': 'mismatch'},"'146GB\', \'description\': \'  ""359461-005 HP 146-GB 10K 3.5 Fibre Channel HDD 5 Pack"", ""Null"" ""New 359461-005 10K 3.5 Fibre Channel HDD 5 Pack Wholesale Price 359461-"
492,{'Output': 'mismatch'},"135b21\', \'type\': \'Ethernet Adapter\'}', 'Entity_2': '{\'title\': \'HP 1GB 4-Port 331FLR Ethernet Adapter\', \'category\': \'\', \'subcategory\': \'\', \'brand\': \'HP\', \'sku\': \'62913"
493,{'Output': 'match'},"description\': \'  ""WD Purple 1TB - Prijzen ""@NL 5"" Tweakers""@NL 2"" WD10PURZ 1TB\', \'title\': \'WD Purple 1TB - Prijzen ""@NL 5"" Tweakers""@NL 2\', \'subcategory\': \'\', \'brand\': \'WD\"
494,{'Output': 'mismatch'},"ABA HP 36.4GB 10K FC-AL\', \'category\': \'Computers_and_Accessories\', \'Sub-Category\': \'10K\', \'Generation\': \'Fibre Channel\', \'Part Number\': \'BD03655BABA\', \'Products ID\': \'463707\"
495,{'Output': 'mismatch'},"'359461-005 HP 72.8-GB 10K FC-AL\', \'category\': \'Null\', \'subcategory\': \'Price\', \'brand\': \'New 359461-005 FC-AL 5 Pack Wholesale\', \'sku\': \'359461-00"
496,{'Output': 'mismatch'},"'Sub-Category\': \'ILC\', \'Generation\': \'ILC\', \'Part Number\': \'483513-B21\', \'Products ID\': \'455283\', \'Capacity\': \'146GB\', \'Interface\': \'Serial Attached SCSI (SAS)\', \'Enclosure\':"
497,{'Output': 'mismatch'},"{""Output"": ""match""}"
498,{'Output': 'mismatch'},"category\': \'Computers_and_Accessories\', \'description\': \'  ""3R Appliance - 3RA3851AA 5 Pack""@en ""3R Appliance - 3RA3851AA 5 Pack""@en \', \'title\': \'3R Appliance - 3RA3851AA 5 Pack\', \'subcategory"
499,{'Output': 'mismatch'},"\', \'category\': \'Hard Drive\', \'subcategory\': \'Hard Drive\', \'brand\': \'HP\', \'sku\': \'430165-003\', \'type\': \'2.5-inch Serial Attached SCSI (SAS) SFF 3G Dual Port Hot-Plug 10K Hard Drive\',"
500,{'Output': 'mismatch'},"\'SAS\', \'Part Number\': \'782995-001\', \'Products ID\': \'461241\', \'Type\': \'Hard Drive - Hot-Swap\', \'Capacity\': \'146GB\', \'Interface Type\': \'Serial Attached SCSI\', \'Spindle Speed\': \"
501,{'Output': 'mismatch'},"{""description"": ""\""}"
502,{'Output': 'mismatch'},"1g0a\', \'type\': \'Solid State Drive\', \'description_long\': \'  ""Western Digital WDS120G1G0A 120gb Green Sata Ssd 2.5in 7mm Cased""@en Cased for $52.10.""@en  ""Western Digital WDS120G1G0A 12"
503,{'Output': 'mismatch'},"(SAS) Solid State Drive\'}', 'Entity_2': '{\'title\': \'632429-003 HP G8 G9 400-GB 6G 2.5 SAS SLC SSD\', \'category\': \'Null\', \'subcategory\': \'Description:10 x HP 400GB 6G SLC (Single Level"
504,{'Output': 'mismatch'},"{\'/mpn\': \'[323146b21]\', \'brand\': \'\', \'category\': \'\', \'Category\': \'Proliant Server\', \'Sub-Category\': \'BL20\', \'Part Number\': \'323146-B21\', \'Products ID\': \'618"
505,{'Output': 'mismatch'},"\'Description:110/220-GB StdAlone SDLT IntPart Number(s)Option Part# 192106-B21\', \'description\': \'  ""Null HP 192106-B21 110/220-GB StdAlone SDLT IntPart Number(s)Option Part# 192106-"
506,{'Output': 'mismatch'},"001\', \'type\': \'10K\', \'formfactor\': \'3.5 inches x 1/3H (Low Profile)\'}', 'Entity_2': '{\'title\': \'456896-001 HP 400-GB 10K 3.5 DP SAS 10 Pack\', \'category\': \'\"
507,{'Output': 'mismatch'},"""@e  ""325134-001 DL580R G2 (2P) Xeon 2.8GHz"" ""Description:32GB with 16 x 2GB DIMMs"" ""Description:32GB with 16 x 2GB DIMMs"" ""Description:32GB with 16 x 2GB DIMMs"" ""Description:32GB"
508,{'Output': 'mismatch'},"\'Caterpillar\', \'category\': \'StorageWorks\', \'Sub-Category\': \'Hard Drive\', \'Part Number\': \'CT102464BF160B\', \'Products ID\': \'12980\', \'description\': \'  ""CT102464BF160B Caterp"
509,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
510,{'Output': 'mismatch'},"HP\', \'Sub-Category\': \'Description:HP 628061s 21-inch 1024x768 Monitor\', \'Generation\': \'Null\', \'Part Number\': \'628061-S21\', \'Products ID\': \'11111\', \'Description\': \'HP 6"
511,{'Output': 'mismatch'},"\', \'sku\': \'b018szt3bk\', \'type\': \'Amazon Fire HD 8 16GB Tablet - 8\"" HD Display - Wi-Fi - Black\', \'progid\': \'B018SZT3BK\', \'progname\': \'Amazon Fire HD 8 16GB Tablet"
512,{'Output': 'mismatch'},"(SAS)\', \'Form Factor\': \'3.5 inches x 1/3H (Internal)\', \'description\': \'  ""EG0146FARTR-2Pack HP 146GB 10K 3.5 1/3H (Internal) SAS HDD"" ""New 146GB 10K 3.5 1/3H"
513,{'Output': 'mismatch'},"'{\'title\': \'Seagate Exos 14TB 7200RPM SATA 6Gb/s 256MB Cache HDD - OEM (ST10000VN0004)\', \'category\': \'Seagate HDD\', \'subcategory\': \'Exos Range\', \'brand\': \'Seagate"
514,{'Output': 'mismatch'},"{""Output"": ""match""}"
515,{'Output': 'mismatch'},"Part Number\': \'242469-001\', \'Products ID\': \'458224\', \'Product Type\': \'Tape Drive\', \'description\': \'  ""Null"", ""242469-001 HP Tape Drive 15/30GB"" HP 242469-001 Price"
516,{'Output': 'mismatch'},"21\', \'type\': \'Description:Intel® Xeon® L5335 DL140 G3(2.0GHz/4-core/8MB/80W)Full Processor Option KitPa\', \'description\': \'  ""453475-B21 HP Xeon L5335 2.0GHz DL140"
517,{'Output': 'match'},"'Model\': \'GeForce GTX 730\', \'Type\': \'GTX 730\', \'Subtype\': \'2GB GDDR5\', \'Aantal\': \'1\', \'description\': \'  ""Asus GeForce GTX 730 2GB GDDR5 1920x1080 PCI Express 3"
518,{'Output': 'mismatch'},"ID\': \'15406\', \'Capacity\': \'93GB\', \'Manufacturer\': \'Hewlett-Packard\', \'Interface\': \'SCSI\', \'Enclosure\': \'Internal\', \'HDD Form Factor\': \'3.5 inches x 1/3H (Low Profile)\', \'Spindle Speed\"
519,{'Output': 'mismatch'},"G 7.2K 3.5 SATA SC\', \'subcategory\': \'Price\', \'sku\': \'658102-001-2Pack\', \'type\': \'Description:2 x HP Proliant 2-TB 6G 7.2K 3.5 SATA SCSI Hard DriveG\', \'description\': \"
520,{'Output': 'mismatch'},"-1333/1600\', \'description\': \'  ""I3 6100 2-core processor 3.7GHz 14nm technology 6MB Intel Smart Cache 64 GB memory support DDR4-1866/2133 or DDR3L-1333/1600"" ""Intel I3 6100"
521,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
522,{'Output': 'mismatch'},"\'Omschrijving\': \'  \""WD Blue 100TB 2.5\"" SATA 3 5 7200RPM 64MB SSD (WDS100T1B0A | 718037852904)\""@en SSD 2.5\"" SATA 3 5 7200RPM 6"
523,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
524,{'Output': 'mismatch'},"vanaf € 36,24)\': \'€ 0,-\', \'Pakketpost PostNL (vanaf € 49,95)\': \'€ 0,-\', \'Opsturen\': \'€ 0,-\', \'Pakketpost tot 1 kg\': \'€ 2,95\', \'Pakketpost (vanaf € 5"
525,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
526,{'Output': 'mismatch'},"4M2A2400C16 16GB (2 x 8GB) DDR4 2400MHz, 16-16-16-39-2N@1.20V XMP, DDR4 Vengeance LPX"" Memoria RAM Dual Kit (CMK16GX4M2A2400C16)""@en\', \"
527,{'Output': 'mismatch'},", 750GB, controladora Marvell 88SS1074, memoria flash 16nm Micron TLC NAND""@en ""▷ Crucial \', \'description\': \'  ""Crucial MX300 750GB SATA CT750MX300SSD1""@en  ""Disco Solido SSD, 2.5"
528,{'Output': 'mismatch'},"HP\', \'category\': \'\', \'Category\': \'Proliant HardDrive\', \'Sub-Category\': \'10K\', \'Generation\': \'SAS\', \'Part Number\': \'238921-B21\', \'Products ID\': \'456519\', \'Capacity\': \'2"
529,{'Output': 'mismatch'},"032037076692, 5032037076692\', \'SKU\': \'bx80662i76700k\', \'Tweakers ID\': \'111111\', \'Productprijs\': \'€ 399,95\', \'Pakket"
530,{'Output': 'mismatch'},"agate\', \'sku\': \'st31000340as\', \'type\': \'Hard Drive\', \'description\': \'  ""ST31000340AS Seagate Barracuda 1TB SATA 3.0 Gbps Hard Drive""\', \'sku\': \'st31000340as\"
531,{'Output': 'mismatch'},"17.1 in\', \'Weight (Approximate)\': \'11.2 lbs\', \'description\': \'  ""233609-001 HP Proliant Ultra320 SCSI Controller"" ""Null"" Price 233609-001"" ""New HP Proliant Ultra320 SCSI Controller Wholesale  ""De\',"
532,{'Output': 'mismatch'},"Drive WD10PURX""@en WD10PURX LN56217 | SCAN UK""@en  ""1TB WD Purple WD10PURX, 3.5"" AV Surveillance HDD, SATA III - 6Gb/s, 5400rpm, 64MB Cache, NCQ \', \'description\': \"
533,{'Output': 'mismatch'},"{""description"": ""\""}"
534,{'Output': 'mismatch'},"7000 (3000MHz) Memory Kit - Corsair\', \'category\': \'Memory/RAM\', \'subcategory\': \'Corsair\', \'brand\': \'Corsair\', \'sku\': \'cmk16gx4m4b3000c15r\', \'type\': \'16GB"
535,{'Output': 'mismatch'},"description\': \'  ""AMD FX-6300 6-Core Black Edition Processor""@en ""▷ AMD FX-6300 6-Core Black Edition Processor""@en\', \'title\': \'AMD FX-6300 6-Core Black Edition Processor\', \'subcategory\': \'\', \'sku\': \'FD"
536,{'Output': 'match'},"\': \'New 359623-B21 Server Wholesale\', \'sku\': \'359623-B21\', \'type\': \'Description:2 x 512MB 2.8GHz/1MB Server Wholesale\', \'description\': \'  ""359623-B21 HP BL20"
537,{'Output': 'mismatch'},"0]\', \'brand\': \'Corsair\', \'category\': \'Corsair\', \'Subcategory\': \'Corsair Vengeance\', \'Generation\': \'DDR3\', \'Part Number\': \'FD8350\', \'Product ID\': \'1021322346\', \'Product Type\':"
538,{'Output': 'mismatch'},"'15K\', \'sku\': \'4319430032pack\', \'type\': \'15K Midline MSA 2 SAS Hard Drive for StorageWorks systems\'}', 'Entity_2': '{\'title\': \'431943-003 HP 146-GB 15K 3.5 SP SAS"
539,{'Output': 'mismatch'},"ale Price\', \'brand\': \'HPE\', \'sku\': \'615729b21\', \'type\': \'1Gb 4-port\', \'description\': \'  ""New 615729-B21 Adapter Wholesale Price 615729-B21""@en Adapter (61"
