,output,predict
328,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
329,"{""ProviderNumber"": ""10029""}","{""ProviderNumber"": ""10029""}"
330,"{""MeasureCode"": ""scip-vte-1""}","{""MeasureCode"": ""scip-vte-1""}"
331,"{""ProviderNumber"": ""10032""}","{""ProviderNumber"": ""10032""}"
332,"{""Stateavg"": ""al_ami-7a""}","{""Stateavg"": ""al_ami-7a""}"
333,"{""MeasureCode"": ""hf-1""}","{""MeasureCode"": ""hf-1""}"
334,"{""MeasureName"": ""heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)""}","{""MeasureName"": ""heart failure patients given ace inhibitor or arb for left xentricular systolic dysfunction (lxsd)""}"
335,"{""MeasureName"": ""heart failure patients given smoking cessation advice/counseling""}","{""MeasureName"": ""heart failure patients given smoking cessation advice/counseling""}"
336,"{""Address1"": ""209 north main street""}","{""Address1"": ""209 north main street""}"
337,"{""EmergencyService"": ""no""}","{""EmergencyService"": ""no""}"
338,"{""HospitalName"": ""wedowee hospital""}","{""HospitalName"": ""wedowee hospital""}"
339,"{""City"": ""wedowee""}","{""City"": ""wedowee""}"
340,"{""ProviderNumber"": ""10032""}","{""ProviderNumber"": ""10032""}"
341,"{""PhoneNumber"": ""2059344011""}","{""PhoneNumber"": ""2059344011""}"
342,"{""Sample"": ""87 patients""}","{""Sample"": ""87 patients""}"
343,"{""CountyName"": ""jefferson""}","{""CountyName"": ""jefferson""}"
344,"{""MeasureName"": ""heart attack patients given pci within 90 minutes of arrival""}","{""MeasureName"": ""heart attack patients given pci within 90 minutes of arrival""}"
345,"{""MeasureCode"": ""hf-1""}","{""MeasureCode"": ""hf-1""}"
346,"{""Sample"": ""618 patients""}","{""Sample"": ""618 patients""}"
347,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
348,"{""MeasureCode"": ""hf-4""}","{""MeasureCode"": ""hf-4""}"
349,"{""Stateavg"": ""al_pn-3b""}","{""Stateavg"": ""al_pn-3b""}"
350,"{""ZipCode"": ""35233""}","{""ZipCode"": ""35233""}"
351,"{""Condition"": ""pneumonia""}","{""Condition"": ""pneumonia""}"
352,"{""ZipCode"": ""35233""}","{""ZipCode"": ""35233""}"
353,"{""CountyName"": ""jefferson""}","{""CountyName"": ""jefferson""}"
354,"{""City"": ""birmingham""}","{""City"": ""birmingham""}"
355,"{""MeasureCode"": ""ami-1""}","{""MeasureCode"": ""ami-1""}"
356,"{""CountyName"": ""elmore""}","{""CountyName"": ""elmore""}"
357,"{""MeasureCode"": ""ami-4""}","{""MeasureCode"": ""ami-4""}"
358,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
359,"{""Condition"": ""heart attack""}","{""Condition"": ""heart attack""}"
360,"{""City"": ""tallassee""}","{""City"": ""tallassee""}"
361,"{""HospitalName"": ""community hospital inc""}","{""HospitalName"": ""community hospital inc""}"
362,"{""CountyName"": ""elmore""}","{""CountyName"": ""elmore""}"
363,"{""Condition"": ""heart failure""}","{""Condition"": ""heart failure""}"
364,"{""Score"": ""88%""}","{""Score"": ""99%""}"
365,"{""PhoneNumber"": ""3342836541""}","{""PhoneNumber"": ""3342836541""}"
366,"{""State"": ""al""}","{""State"": ""al""}"
367,"{""ProviderNumber"": ""10034""}","{""ProviderNumber"": ""10034""}"
368,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
369,"{""MeasureName"": ""pneumonia patients given initial antibiotic(s) within 6 hours after arrival""}","{""MeasureName"": ""pneumonia patients given initial antibiotic(s) within 6 hours after arrival""}"
370,"{""MeasureName"": ""pneumonia patients given the most appropriate initial antibiotic(s)""}","{""MeasureName"": ""pneumonia patients given the most appropriate initial antibiotic(s)""}"
371,"{""HospitalName"": ""community hospital inc""}","{""HospitalName"": ""community hospital inc""}"
372,"{""ZipCode"": ""36078""}","{""ZipCode"": ""36078""}"
373,"{""Score"": ""100%""}","{""Score"": ""100%""}"
374,"{""Condition"": ""surgical infection prevention""}","{""Condition"": ""surgical infection prevention""}"
375,"{""PhoneNumber"": ""3342836541""}","{""PhoneNumber"": ""3342836541""}"
376,"{""MeasureName"": ""surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)""}","{""MeasureName"": ""surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c no a razor)""}"
377,"{""Condition"": ""heart attack""}","{""Condition"": ""heart attack""}"
378,"{""MeasureCode"": ""ami-3""}","{""MeasureCode"": ""ami-3""}"
379,"{""Score"": ""67%""}","{""Score"": ""97%""}"
380,"{""ProviderNumber"": ""10035""}","{""ProviderNumber"": ""10035""}"
381,"{""Stateavg"": ""al_ami-7a""}","{""Stateavg"": ""al_ami-7a""}"
382,"{""CountyName"": ""cullman""}","{""CountyName"": ""cullman""}"
383,"{""ProviderNumber"": ""10035""}","{""ProviderNumber"": ""10035""}"
384,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
385,"{""MeasureCode"": ""pn-4""}","{""MeasureCode"": ""pn-4""}"
386,"{""HospitalName"": ""cullman regional medical center""}","{""HospitalName"": ""cullman regional medical center""}"
387,"{""CountyName"": ""cullman""}","{""CountyName"": ""cullman""}"
388,"{""Condition"": ""surgical infection prevention""}","{""Condition"": ""surgical infection prevention""}"
389,"{""MeasureCode"": ""scip-inf-2""}","{""MeasureCode"": ""scip-inf-2""}"
390,"{""Address1"": ""1912 alabama highway 157""}","{""Address1"": ""1912 alabama highway 157""}"
391,"{""City"": ""cullman""}","{""City"": ""cullman""}"
392,"{""HospitalOwner"": ""proprietary""}","{""HospitalOwner"": ""proprietary""}"
393,"{""MeasureCode"": ""hf-2""}","{""MeasureCode"": ""hf-2""}"
394,"{""ZipCode"": ""36420""}","{""ZipCode"": ""36420""}"
395,"{""PhoneNumber"": ""3342228466""}","{""PhoneNumber"": ""3342228466""}"
396,"{""CountyName"": ""covington""}","{""CountyName"": ""covington""}"
397,"{""ProviderNumber"": ""10036""}","{""ProviderNumber"": ""10036""}"
398,"{""City"": ""andalusia""}","{""City"": ""andalusia""}"
399,"{""HospitalName"": ""andalusia regional hospital""}","{""HospitalName"": ""andalusia regional hospital""}"
400,"{""Stateavg"": ""al_scip-inf-2""}","{""Stateavg"": ""al_scip-inf-2""}"
401,"{""PhoneNumber"": ""3342228466""}","{""PhoneNumber"": ""3342228466""}"
402,"{""State"": ""al""}","{""State"": ""al""}"
403,"{""Stateavg"": ""al_scip-vte-1""}","{""Stateavg"": ""al_scip-vte-1""}"
404,"{""HospitalName"": ""andalusia regional hospital""}","{""HospitalName"": ""andalusia regional hospital""}"
405,"{""Address1"": ""301 east 18th st""}","{""Address1"": ""301 east 18th st""}"
406,"{""Score"": ""93%""}","{""Score"": ""93%""}"
407,"{""City"": ""anniston""}","{""City"": ""anniston""}"
408,"{""MeasureCode"": ""cac-1""}","{""MeasureCode"": ""cac-1""}"
409,"{""Sample"": ""193 patients""}","{""Sample"": ""193 patients""}"
410,"{""HospitalName"": ""huntsville hospital""}","{""HospitalName"": ""huntsville hospital""}"
411,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
412,"{""ProviderNumber"": ""10039""}","{""ProviderNumber"": ""10039""}"
413,"{""Condition"": ""heart attack""}","{""Condition"": ""heart attack""}"
414,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
415,"{""HospitalOwner"": ""government - hospital district or authority""}","{""HospitalOwner"": ""government - hospital district or authority""}"
416,"{""CountyName"": ""madison""}","{""CountyName"": ""madison""}"
417,"{""MeasureName"": ""heart failure patients given an evaluation of left ventricular systolic (lvs) function""}","{""MeasureName"": ""heart failure patients given an evaluation of left ventricular systolic (lvs) function""}"
418,"{""Stateavg"": ""al_hf-4""}","{""Stateavg"": ""al_hf-4""}"
419,"{""MeasureCode"": ""pn-2""}","{""MeasureCode"": ""pn-2""}"
420,"{""ProviderNumber"": ""10039""}","{""ProviderNumber"": ""10039""}"
421,"{""State"": ""al""}","{""State"": ""al""}"
422,"{""ProviderNumber"": ""10039""}","{""ProviderNumber"": ""10039""}"
423,"{""Stateavg"": ""al_scip-inf-2""}","{""Stateavg"": ""al_scip-inf-2""}"
424,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
425,"{""CountyName"": ""madison""}","{""CountyName"": ""madison""}"
426,"{""MeasureName"": ""heart attack patients given aspirin at arrival""}","{""MeasureName"": ""heart attack patients given aspirin at arrival""}"
427,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
428,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
429,"{""ZipCode"": ""35903""}","{""ZipCode"": ""35903""}"
430,"{""MeasureName"": ""pneumonia patients given initial antibiotic(s) within 6 hours after arrival""}","{""MeasureName"": ""pneumonia patients given initial antibiotic(s) within 6 hours after arrival""}"
431,"{""City"": ""gadsden""}","{""City"": ""gadsden""}"
432,"{""PhoneNumber"": ""2564944000""}","{""PhoneNumber"": ""2564944000""}"
433,"{""Stateavg"": ""al_ami-1""}","{""Stateavg"": ""al_ami-1""}"
434,"{""MeasureCode"": ""pn-6""}","{""MeasureCode"": ""pn-6""}"
435,"{""Stateavg"": ""al_pn-6""}","{""Stateavg"": ""al_pnx6""}"
436,"{""Sample"": ""4 patients""}","{""Sample"": ""4 patients""}"
437,"{""HospitalOwner"": ""voluntary non-profit - private""}","{""HospitalOwner"": ""voluntary non-profit - private""}"
438,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
439,"{""Address1"": ""1010 lay dam road""}","{""Address1"": ""1010 lay dam road""}"
440,"{""Condition"": ""surgical infection prevention""}","{""Condition"": ""surgical infection prevention""}"
441,"{""City"": ""hamilton""}","{""City"": ""hamilton""}"
442,"{""PhoneNumber"": ""2059216200""}","{""PhoneNumber"": ""2059216200""}"
443,"{""Address1"": ""1256 military street south""}","{""Address1"": ""1256 military street south""}"
444,"{""ProviderNumber"": ""10044""}","{""ProviderNumber"": ""10044""}"
445,"{""Score"": ""80%""}","{""Score"": ""80%""}"
446,"{""PhoneNumber"": ""2059216200""}","{""PhoneNumber"": ""2059216200""}"
447,"{""MeasureCode"": ""pn-4""}","{""MeasureCode"": ""pn-4""}"
448,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
449,"{""Sample"": ""121 patients""}","{""Sample"": ""121 patients""}"
450,"{""HospitalOwner"": ""voluntary non-profit - private""}","{""HospitalOwner"": ""voluntary non-profit - private""}"
451,"{""Condition"": ""surgical infection prevention""}","{""Condition"": ""surgical infection prevention""}"
452,"{""HospitalOwner"": ""voluntary non-profit - private""}","{""HospitalOwner"": ""voluntary non-profit - private""}"
453,"{""Sample"": ""15 patients""}","{""Sample"": ""15 patients""}"
454,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
455,"{""ProviderNumber"": ""10045""}","{""ProviderNumber"": ""10045""}"
456,"{""PhoneNumber"": ""2059325966""}","{""PhoneNumber"": ""2059325966""}"
457,"{""PhoneNumber"": ""2059325966""}","{""PhoneNumber"": ""2059325966""}"
458,"{""State"": ""al""}","{""State"": ""al""}"
459,"{""State"": ""al""}","{""State"": ""al""}"
460,"{""ProviderNumber"": ""10045""}","{""ProviderNumber"": ""10045""}"
461,"{""Score"": ""85%""}","{""Score"": ""95%""}"
462,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
463,"{""MeasureName"": ""pneumonia patients assessed and given influenza vaccination""}","{""MeasureName"": ""pneumonia patients assessed and given influenza vaccination""}"
464,"{""City"": ""fayette""}","{""City"": ""fayette""}"
465,"{""CountyName"": ""fayette""}","{""CountyName"": ""fayette""}"
466,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
467,"{""MeasureName"": ""children who received reliever medication while hospitalized for asthma""}","{""MeasureName"": ""children who received a reliever medication while hospitalized for asthma""}"
468,"{""HospitalName"": ""riverview regional medical center""}","{""HospitalName"": ""riverview regional medical center""}"
469,"{""Sample"": ""126 patients""}","{""Sample"": ""126 patients""}"
470,"{""Address1"": ""600 south third street""}","{""Address1"": ""600 south third street""}"
471,"{""MeasureName"": ""heart failure patients given smoking cessation advice/counseling""}","{""MeasureName"": ""heart failure patients given smoking cessation advice/counseling""}"
472,"{""PhoneNumber"": ""2565435200""}","{""PhoneNumber"": ""2565435200""}"
473,"{""CountyName"": ""etowah""}","{""CountyName"": ""etowah""}"
474,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
475,"{""Stateavg"": ""al_pn-6""}","{""Stateavg"": ""al_pn-6""}"
476,"{""HospitalName"": ""riverview regional medical center""}","{""HospitalName"": ""riverview regional medical center""}"
477,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
478,"{""HospitalName"": ""riverview regional medical center""}","{""HospitalName"": ""riverview regional medical center""}"
479,"{""State"": ""al""}","{""State"": ""al""}"
480,"{""ZipCode"": ""35901""}","{""ZipCode"": ""35901""}"
481,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
482,"{""MeasureCode"": ""ami-1""}","{""MeasureCode"": ""ami-1""}"
483,"{""ProviderNumber"": ""10047""}","{""ProviderNumber"": ""10047""}"
484,"{""Address1"": ""515 miranda st""}","{""Address1"": ""515 miranda st""}"
485,"{""Address1"": ""515 miranda st""}","{""Address1"": ""515 miranda st""}"
486,"{""HospitalName"": ""georgiana hospital""}","{""HospitalName"": ""georgiana hospital""}"
487,"{""CountyName"": ""butler""}","{""CountyName"": ""butler""}"
488,"{""Address1"": ""515 miranda st""}","{""Address1"": ""515 miranda st""}"
489,"{""City"": ""georgiana""}","{""City"": ""georgiana""}"
490,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
491,"{""ProviderNumber"": ""10049""}","{""ProviderNumber"": ""10049""}"
492,"{""Condition"": ""heart attack""}","{""Condition"": ""heart attack""}"
493,"{""HospitalName"": ""medical center enterprise""}","{""HospitalName"": ""medical center enterprise""}"
494,"{""Address1"": ""400 n edwards street""}","{""Address1"": ""400 n edwards street""}"
495,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
496,"{""City"": ""enterprise""}","{""City"": ""enterprise""}"
497,"{""HospitalName"": ""medical center enterprise""}","{""HospitalName"": ""medical center enterprise""}"
498,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
499,"{""CountyName"": ""coffee""}","{""CountyName"": ""coffee""}"
500,"{""City"": ""enterprise""}","{""City"": ""enterprise""}"
501,"{""Sample"": ""27 patients""}","{""Sample"": ""27 patients""}"
502,"{""Condition"": ""surgical infection prevention""}","{""Condition"": ""surgical infection prevention""}"
503,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
504,"{""City"": ""oneonta""}","{""City"": ""oneonta""}"
505,"{""Address1"": ""150 gilbreath drive""}","{""Address1"": ""150 gilbreath drive""}"
506,"{""HospitalName"": ""st vincents blount""}","{""HospitalName"": ""st vincents blount""}"
507,"{""MeasureName"": ""surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery""}","{""MeasureName"": ""surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery""}"
