,output,predict
498,{'category': 'cases sleeves'},{'category': 'cases sleeves'}
499,{'brand': 'targus'},{'brand': 'targus'}
500,{'brand': 'da-lite'},{'brand': 'elite screens'}
501,{'category': 'cooling pads'},{'category': 'cooling pads'}
502,{'category': 'accessory kits'},{'category': 'cases bags'}
503,{'brand': 'transcend'},{'brand': 'storex'}
504,{'brand': 'startech'},{'brand': 'startech'}
505,{'category': 'compact stereos'},{'category': 'speaker systems'}
506,{'brand': 'sony'},{'brand': 'sony'}
507,{'brand': 'sony'},{'brand': 'sony'}
508,{'category': 'flashes'},{'category': 'flashes'}
509,{'brand': 'tracfone'},{'brand': 'samsung'}
510,{'brand': 'samsung'},{'brand': 'samsung'}
511,{'category': 'phones with plans'},{'category': 'no-contract phones'}
512,{'category': 'printer accessories'},{'category': 'printer accessories'}
513,{'category': 'bags cases'},{'category': 'bags cases'}
514,{'brand': 'generic'},{'brand': 'at t'}
515,{'brand': 'q-see'},{'brand': 'q-see'}
516,{'category': 'surveillance cameras'},{'category': 'surveillance cameras'}
517,{'brand': 'plantronics'},{'brand': 'plantronics'}
518,{'brand': 'plantronics'},{'brand': 'plantronics'}
519,{'brand': 'luxmo'},{'brand': 'accessory power'}
520,{'category': 'camera lenses'},{'category': 'accessories'}
521,{'category': 'bluetooth headsets'},{'category': 'bluetooth headsets'}
522,{'brand': 'nokia'},{'brand': 'nokia'}
523,{'brand': 'brainydeal'},{'brand': 'dekcell'}
524,{'brand': 'kingston'},{'brand': 'kingston'}
525,{'category': 'removable labels'},{'category': 'labels stickers'}
526,{'brand': 'acer'},{'brand': 'acer'}
527,{'category': 'routers'},{'category': 'routers'}
528,{'brand': 'vanguard'},{'brand': 'vanguard'}
529,{'brand': 'sony'},{'brand': 'sony'}
530,{'brand': 'skinit'},{'brand': 'skinit'}
531,{'brand': 'scosche'},{'brand': 'scosche'}
532,{'category': 'camcorders'},{'category': 'camcorders'}
533,{'brand': 'apricorn'},{'brand': 'apricorn'}
534,{'brand': '3m'},{'brand': '3m'}
535,{'brand': 'cooler master'},{'brand': 'cooler master'}
536,{'brand': 'unknown'},{'brand': 'avf'}
537,{'category': 'hidden cameras'},{'category': 'point shoot digital cameras'}
538,{'category': 'cases'},{'category': 'armbands'}
539,{'brand': 'cheetah'},{'brand': 'cheetah'}
540,{'brand': 'casio'},{'brand': 'casio'}
541,{'brand': 'eforcity'},{'brand': 'eforcity'}
542,{'category': 'gmrs-frs two-way radios'},{'category': 'two-way radios accessories'}
543,{'brand': 'maverick'},{'brand': 'maverick'}
544,{'category': 'pda handheld accessories'},{'category': 'gps system accessories'}
545,{'brand': 'hon'},{'brand': 'hon'}
546,{'category': 'coaxial speakers'},{'category': 'coaxial speakers'}
547,{'category': 'wired headsets'},{'category': 'wired headsets'}
548,{'category': 'batteries chargers'},{'category': 'batteries chargers'}
549,{'brand': 'iomega'},{'brand': 'iomega'}
550,{'brand': 'belkin'},{'brand': 'belkin'}
551,{'category': 'cases sleeves'},{'category': 'cases'}
552,{'category': 'data cartridges'},{'category': 'data cartridges'}
553,{'category': 'headsets microphones'},{'category': 'wired headsets'}
554,{'brand': 'battery-biz'},{'brand': 'battery-biz'}
555,{'category': 'camcorder batteries'},{'category': 'camcorder batteries'}
556,{'category': 'chargers adapters'},{'category': 'batteries chargers accessories'}
557,{'category': 'cables interconnects'},{'category': 'antennas'}
558,{'category': 'computers accessories'},{'category': 'power supplies'}
559,{'category': 'wiring harnesses'},{'category': 'wiring harnesses'}
560,{'category': 'screen protectors'},{'category': 'screen protectors'}
561,{'brand': 'gecko gear'},{'brand': 'gecko gear'}
562,{'brand': 'evga'},{'brand': 'evga'}
563,{'category': 'trackballs'},{'category': 'keyboards mice input devices'}
564,{'brand': 'verbatim'},{'brand': 'verbatim'}
565,{'category': 'hdmi cables'},{'category': 'hdmi cables'}
566,{'brand': 'sony'},{'brand': 'sony'}
567,{'category': 'point shoot digital cameras'},{'category': 'point shoot digital cameras'}
568,{'brand': 'sima'},{'brand': 'sima'}
569,{'brand': 'tribeca'},{'brand': 'tribeca'}
570,{'brand': 'sapphire'},{'brand': 'sapphire'}
571,{'category': 'point shoot digital cameras'},{'category': 'point shoot digital cameras'}
572,{'category': 'memory cards'},{'category': 'memory cards'}
573,{'category': 'laser printer toner'},{'category': 'laser printer toner'}
574,{'category': 'accessories supplies'},{'category': 'headsets microphones'}
575,{'brand': 'patriot'},{'brand': 'patriot'}
576,{'brand': 'panasonic'},{'brand': 'panasonic'}
577,{'brand': 'panasonic'},{'brand': 'panasonic'}
578,{'brand': 'lenovo'},{'brand': 'lenovo'}
579,{'category': 'batteries'},{'category': 'batteries'}
580,{'category': 'usb network adapters'},{'category': 'usb network adapters'}
581,{'category': 'laptops'},{'category': 'laptops'}
582,{'category': 'screen protector foils'},{'category': 'screen protectors'}
583,{'brand': 'dlo'},{'brand': 'dlo'}
584,{'category': 'cases bags'},{'category': 'cases bags'}
585,{'brand': 'case logic'},{'brand': 'case logic'}
586,{'category': 'computers accessories'},{'category': 'complete surveillance systems'}
587,{'category': 'scanner accessories'},{'category': 'scanners'}
588,{'brand': 'osd audio'},{'brand': 'osd audio'}
589,{'category': 'accessory kits'},{'category': 'mp3 player accessories'}
590,{'category': 'storage presentation materials'},{'category': 'laminating supplies'}
591,{'category': 'audio video accessories'},{'category': 'computers accessories'}
592,{'category': 'storage presentation materials'},{'category': 'radios'}
593,{'brand': 'lexmark'},{'brand': 'lexmark'}
594,{'brand': 'da-lite'},{'brand': 'da-lite'}
595,{'category': 'projection screens'},{'category': 'projection screens'}
596,{'brand': 's j paper'},{'brand': 's j paper'}
597,{'brand': 'smead'},{'brand': 'smead'}
598,{'brand': 'smead'},{'brand': 'smead'}
599,{'category': 'adapter rings'},{'category': 'adapter rings'}
600,{'category': 'laminating supplies'},{'category': 'laminating supplies'}
601,{'brand': 'blue line'},{'brand': 'blue line'}
602,{'brand': 'ampad'},{'brand': 'ampad'}
603,{'category': 'storage presentation materials'},{'category': 'storage presentation materials'}
604,{'category': 'laminating supplies'},{'category': 'platforms stands shelves'}
605,{'brand': 'tops'},{'brand': 'tops'}
606,{'category': 'storage presentation materials'},{'category': 'radios'}
607,{'category': 'laminating supplies'},{'category': 'label makers'}
608,{'brand': 'rubbermaid'},{'brand': 'rubbermaid'}
609,{'brand': 'quartet'},{'brand': 'quartet'}
610,{'brand': 'hon'},{'brand': 'hon'}
611,{'category': 'computer components'},{'category': 'labeling tapes'}
612,{'brand': 'ampad'},{'brand': 'ampad'}
613,{'brand': 'dymo'},{'brand': 'dymo'}
614,{'category': 'label makers'},{'category': 'printer labels laser inkjet'}
615,{'category': 'memory card readers'},{'category': 'platforms stands shelves'}
616,{'category': 'accessory kits'},{'category': 'filters'}
617,{'brand': 'pendaflex'},{'brand': 'pendaflex'}
618,{'brand': 'stanley'},{'brand': 'stanley'}
619,{'brand': 'basyx'},{'brand': 'basyx'}
620,{'category': 'laminating supplies'},{'category': 'adapter rings'}
621,{'category': 'gaming mice'},{'category': 'controllers'}
622,{'brand': 'sunpak'},{'brand': 'sunpak'}
623,{'brand': 'pentel'},{'brand': 'pentel'}
624,{'category': 'storage presentation materials'},{'category': 'printer accessories'}
625,{'brand': 'plugable technologies'},{'brand': 'plugable technologies'}
626,{'brand': 'smead'},{'brand': 'smead'}
627,{'brand': 'quartet'},{'brand': 'quartet'}
628,{'category': 'laminating supplies'},{'category': 'laminating supplies'}
629,{'brand': 'smead'},{'brand': 'smead'}
630,{'category': 'televisions video'},{'category': 'mounts'}
631,{'category': 'computers accessories'},{'category': 'dvd rw discs'}
632,{'brand': 'audio-technica'},{'brand': 'audio-technica'}
633,{'brand': 'oxford'},{'brand': 'oxford'}
634,{'brand': 'isound'},{'brand': 'isound'}
635,{'brand': 'avery'},{'brand': 'avery'}
636,{'brand': 'acco'},{'brand': 'acco'}
637,{'category': 'printers'},{'category': 'printers'}
638,{'category': 'routers'},{'category': 'kvm switches'}
639,{'category': 'uninterrupted power supply ups'},{'category': 'printer accessories'}
640,{'category': 'laminating supplies'},{'category': 'printer accessories'}
641,{'category': 'printer accessories'},{'category': 'printer accessories'}
642,{'category': 'microphones accessories'},{'category': 'printer accessories'}
643,{'category': 'label makers'},{'category': 'shredders'}
644,{'brand': 'post-it'},{'brand': 'post-it'}
645,{'category': 'other office equipment'},{'category': 'other office equipment'}
646,{'category': 'radios'},{'category': 'radios'}
647,{'category': 'laminating supplies'},{'category': 'laminating supplies'}
648,{'brand': 'deflect-o'},{'brand': 'deflecto'}
649,{'category': 'laminating supplies'},{'category': 'floor sensors'}
650,{'category': 'storage presentation materials'},{'category': 'blank media'}
651,{'category': 'binding machines'},{'category': 'printer accessories'}
652,{'category': 'projection screens'},{'category': 'projection screens'}
653,{'brand': 'skb'},{'brand': 'skb'}
654,{'category': 'storage presentation materials'},{'category': 'battery chargers'}
655,{'category': 'home audio theater'},{'category': 'home audio theater'}
656,{'category': 'storage presentation materials'},{'category': 'storage presentation materials'}
657,{'category': 'computer accessories'},{'category': 'laser printer toner'}
658,{'category': 'laminating supplies'},{'category': 'cables interconnects'}
659,{'brand': 'swingline'},{'brand': 'swingline'}
660,{'category': 'shredders'},{'category': 'projection screens'}
661,{'category': 'storage presentation materials'},{'category': 'floor sensors'}
662,{'brand': 'smead'},{'brand': 'smead'}
663,{'category': 'adapter rings'},{'category': 'adapter rings'}
664,{'brand': 'brother'},{'brand': 'brother'}
665,{'brand': 'infoprint solutions'},{'brand': 'infoprint solutions'}
666,{'brand': 'expo'},{'brand': 'expo'}
667,{'category': 'radios'},{'category': 'radios'}
668,{'brand': 'da-lite'},{'brand': 'da-lite'}
669,{'category': 'gps mapping software'},{'category': 'gps mapping software'}
670,{'brand': 'tops'},{'brand': 'tops'}
671,{'category': 'shredders'},{'category': 'printers'}
672,{'brand': 'sheaffer'},{'brand': 'sheaffer'}
673,{'brand': 'chartpak'},{'brand': 'chartpak'}
674,{'category': 'memory'},{'category': 'memory'}
675,{'brand': 'netgear'},{'brand': 'netgear'}
676,{'brand': 'maxell'},{'brand': 'maxell'}
677,{'brand': 'da-lite'},{'brand': 'da-lite'}
678,{'brand': 'cradlepoint'},{'brand': 'netgear'}
679,{'brand': 'd-link'},{'brand': 'd-link'}
680,{'category': 'gps mapping software'},{'category': 'gps mapping software'}
681,{'brand': 'sharpie'},{'brand': 'sharpie'}
682,{'category': 'surveillance cameras'},{'category': 'surveillance video recorders'}
683,{'brand': 'plantronics'},{'brand': 'goldtouch'}
684,{'category': 'power inverters'},{'category': 'power inverters'}
685,{'brand': 'floortex'},{'brand': 'floortex'}
686,{'brand': 'black decker'},{'brand': 'black decker'}
687,{'category': 'scanners'},{'category': 'cameras'}
688,{'brand': 'belkin'},{'brand': 'belkin'}
689,{'brand': 'trademark global'},{'brand': 'draper'}
690,{'brand': 'hp'},{'brand': 'hp'}
691,{'brand': 'peerless'},{'brand': 'peerless'}
692,{'category': 'binocular camera camcorder straps'},{'category': 'binocular accessories'}
693,{'brand': 'kingston'},{'brand': 'kingston'}
694,{'category': 'badge inserts'},{'category': 'printer labels laser inkjet'}
695,{'category': 'printer accessories'},{'category': 'hardware'}
696,{'category': 'routers'},{'category': 'routers'}
697,{'category': 'projection screens'},{'category': 'home audio theater'}
698,{'category': 'computers accessories'},{'category': 'memory'}
699,{'brand': 'oxford'},{'brand': 'oxford'}
700,{'category': 'computer accessories'},{'category': 'projection screens'}
701,{'brand': 'swingline'},{'brand': 'swingline'}
702,{'brand': 'da-lite'},{'brand': 'da-lite'}
703,{'brand': 'da-lite'},{'brand': 'da-lite'}
704,{'brand': 'hitachi'},{'brand': 'hitachi'}
705,{'category': 'projection screens'},{'category': 'home audio theater'}
706,{'category': 'network adapters'},{'category': 'network adapters'}
707,{'category': 'cases sleeves'},{'category': 'cases sleeves'}
708,{'brand': 'blackberry'},{'brand': 'research in motion'}
709,{'brand': 'blue star communications'},{'brand': 'blue star communications'}
710,{'brand': 'clarion'},{'brand': 'clarion'}
711,{'category': 'projection screens'},{'category': 'adapter rings'}
712,{'brand': 'midland'},{'brand': 'midland'}
713,{'category': 'printer ink toner'},{'category': 'laser printer toner'}
714,{'brand': 'griffin technology'},{'brand': 'griffin technology'}
715,{'brand': 'quantum'},{'brand': 'quantum'}
716,{'category': 'cases bags'},{'category': 'bags cases'}
717,{'brand': 'westcott'},{'brand': 'westcott'}
718,{'category': 'bags cases'},{'category': 'bags cases'}
719,{'brand': 'audiosource'},{'brand': 'audiosource'}
720,{'brand': 'minisuit'},{'brand': 'accessory power'}
721,{'brand': 'atrend'},{'brand': 'atrend'}
722,{'brand': 'general electric'},{'brand': 'general electric'}
723,{'category': 'audio video accessories'},{'category': 'component subwoofers'}
724,{'category': 'computer components'},{'category': 'memory'}
725,{'brand': 'canon'},{'brand': 'canon'}
726,{'brand': 'buddy'},{'brand': 'buddy'}
727,{'category': 'switches'},{'category': 'switches'}
728,{'category': 'cases sleeves'},{'category': 'cases sleeves'}
729,{'category': 'usb flash drives'},{'category': 'usb flash drives'}
730,{'category': 'disc jewel cases'},{'category': 'disc jewel cases'}
731,{'brand': 'hp'},{'brand': 'hp'}
732,{'category': 'universal fm cassette adapters'},{'category': 'universal fm cassette adapters'}
733,{'category': 'external hard drives'},{'category': 'external hard drives'}
734,{'brand': 'western digital'},{'brand': 'western digital'}
735,{'brand': 'trendnet'},{'brand': 'trendnet'}
736,{'category': 'projection screens'},{'category': 'projection screens'}
737,{'category': 'point shoot digital cameras'},{'category': 'point shoot digital cameras'}
738,{'category': 'laptops'},{'category': 'laptops'}
739,{'brand': 'coby'},{'brand': 'coby'}
740,{'brand': 'oki'},{'brand': 'oki data'}
741,{'brand': 'avery'},{'brand': 'avery'}
742,{'category': 'accessory kits'},{'category': 'filters'}
743,{'category': 'mounts'},{'category': 'computer monitor mounts'}
744,{'brand': 'premiertek'},{'brand': 'cblwhl'}
745,{'category': 'audio-video kits'},{'category': 'dvi cables'}
746,{'category': 'chargers adapters'},{'category': 'touch screen tablet accessories'}
747,{'brand': 'amp'},{'brand': 'amp'}
748,{'category': 'cases'},{'category': 'cases'}
749,{'category': 'laser printers'},{'category': 'laser all-in-one printers'}
750,{'brand': 'quartet'},{'brand': 'quartet'}
751,{'category': 'computers accessories'},{'category': 'radios'}
752,{'brand': 'netgear'},{'brand': 'netgear'}
753,{'category': 'storage presentation materials'},{'category': 'printer accessories'}
754,{'brand': 'geographics'},{'brand': 'geographics'}
755,{'category': 'motherboards'},{'category': 'motherboards'}
756,{'category': 'tvs'},{'category': 'tvs'}
757,{'category': 'point shoot digital cameras'},{'category': 'point shoot digital cameras'}
758,{'brand': 'emerson'},{'brand': 'rca'}
759,{'brand': 'agama'},{'brand': 'agama'}
760,{'category': 'hdmi cables'},{'category': 'hdmi cables'}
761,{'category': 'usb flash drives'},{'category': 'usb flash drives'}
762,{'brand': 'platt cases'},{'brand': 'platt cases'}
763,{'brand': 'd-link'},{'brand': 'd-link'}
764,{'category': 'coin button cell'},{'category': 'accessory kits'}
765,{'brand': 'nanuk'},{'brand': 'nanuk'}
766,{'brand': 'incipio'},{'brand': 'incipio'}
767,{'category': 'memory cards'},{'category': 'blank media'}
768,{'category': 'car audio video'},{'category': 'hubs'}
769,{'brand': 'siig'},{'brand': 'siig'}
770,{'brand': 'arrowmounts'},{'brand': 'arrowmounts'}
771,{'brand': 'sunpak'},{'brand': 'sunpak'}
772,{'category': 'compact stereos'},{'category': 'boomboxes'}
773,{'brand': 'targus'},{'brand': 'targus'}
774,{'brand': 'simplism'},{'brand': 'simplism'}
775,{'brand': 'saitek'},{'brand': 'saitek'}
776,{'category': 'binding machine supplies'},{'category': 'laminating supplies'}
777,{'category': 'mice'},{'category': 'mice'}
778,{'brand': 'ihome'},{'brand': 'maggie'}
779,{'category': 'tvs'},{'category': 'tvs'}
780,{'brand': 'pilot'},{'brand': 'pilot'}
781,{'brand': 'pc treasures'},{'brand': 'pc treasures'}
782,{'category': 'audio video accessories'},{'category': 'docking stations'}
783,{'brand': 'inland'},{'brand': 'inland'}
784,{'brand': 'channel sources'},{'brand': 'channel sources'}
785,{'brand': 'axis'},{'brand': 'axis'}
786,{'brand': 'fuji'},{'brand': 'fuji'}
787,{'category': 'storage presentation materials'},{'category': 'bags cases'}
788,{'brand': 'belkin'},{'brand': 'belkin'}
789,{'category': 'bags cases'},{'category': 'bags cases'}
790,{'category': 'chargers adapters'},{'category': 'ac adapters'}
791,{'category': 'dash mounting kits'},{'category': 'dash mounting kits'}
792,{'category': 'projection screens'},{'category': 'home audio theater'}
793,{'category': 'computer accessories'},{'category': 'network cards'}
794,{'category': 'dvd-r discs'},{'category': 'dvd r discs'}
795,{'brand': 'verbatim'},{'brand': 'verbatim'}
796,{'brand': 'sandisk'},{'brand': 'sandisk'}
797,{'brand': 'olympus'},{'brand': 'olympus'}
798,{'category': 'speakers'},{'category': 'speakers'}
799,{'category': 'office furniture lighting'},{'category': 'radios'}
800,{'brand': 'canon'},{'brand': 'compatible'}
801,{'category': 'audio cables'},{'category': 'speaker cables'}
802,{'category': 'inkjet printer ink'},{'category': 'inkjet printer ink'}
803,{'category': 'networking products'},{'category': 'wireless access points'}
804,{'brand': 'link depot'},{'brand': 'generic'}
805,{'brand': 'atrend-bbox'},{'brand': 'atrend'}
806,{'brand': 'canon'},{'brand': 'canon'}
807,{'category': 'computer components'},{'category': 'motherboards'}
808,{'brand': 'case logic'},{'brand': 'case logic'}
809,{'category': 'storage presentation materials'},{'category': 'projection screens'}
810,{'brand': 'clover'},{'brand': 'clover'}
811,{'brand': 'belkin'},{'brand': 'belkin'}
812,{'category': 'accessories supplies'},{'category': 'cleaning repair'}
813,{'brand': 'quartet'},{'brand': 'quartet'}
814,{'brand': 'xerox'},{'brand': 'oki data'}
815,{'category': 'dvd home theater'},{'category': 'dvd home theater'}
